
random_KNN_25 0.260 0.240 0.217 0.230 0.277 0.183 0.233 0.220 0.267 0.247 0.240 0.203 0.230 0.237 0.300 0.273 0.280 0.217 0.227 0.150
random_KNN_100 0.260 0.240 0.217 0.230 0.277 0.183 0.233 0.220 0.267 0.247 0.240 0.203 0.230 0.237 0.300 0.273 0.280 0.217 0.227 0.150
random_KNN_50 0.260 0.240 0.217 0.230 0.277 0.183 0.233 0.220 0.267 0.247 0.240 0.203 0.230 0.237 0.300 0.273 0.280 0.217 0.227 0.150
random_DTC_25 0.237 0.147 0.193 0.210 0.257 0.263 0.303 0.223 0.247 0.210 0.270 0.190 0.227 0.213 0.230 0.247 0.367 0.200 0.260 0.233
random_DTC_100 0.237 0.147 0.193 0.210 0.257 0.263 0.303 0.223 0.247 0.210 0.270 0.190 0.227 0.213 0.230 0.247 0.367 0.200 0.260 0.233
random_DTC_50 0.237 0.147 0.193 0.210 0.257 0.263 0.303 0.223 0.247 0.210 0.270 0.190 0.227 0.213 0.230 0.247 0.367 0.200 0.260 0.233
random_RF_25 0.310 0.353 0.307 0.340 0.260 0.247 0.363 0.333 0.307 0.320 0.370 0.367 0.287 0.350 0.343 0.347 0.313 0.363 0.300 0.363
random_RF_100 0.310 0.353 0.307 0.340 0.260 0.247 0.363 0.333 0.307 0.320 0.370 0.367 0.287 0.350 0.343 0.347 0.313 0.363 0.300 0.363
random_RF_50 0.310 0.353 0.307 0.340 0.260 0.247 0.363 0.333 0.307 0.320 0.370 0.367 0.287 0.350 0.343 0.347 0.313 0.363 0.300 0.363
random_SVM_25 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
random_SVM_100 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
random_SVM_50 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
