
random_KNN_25 0.633 0.640 0.600 0.633 0.647 0.600 0.640 0.650 0.620 0.647 0.613 0.630 0.630 0.650 0.643 0.617 0.630 0.640 0.637 0.640
random_KNN_100 0.633 0.640 0.600 0.633 0.647 0.600 0.640 0.650 0.620 0.647 0.613 0.630 0.630 0.650 0.643 0.617 0.630 0.640 0.637 0.640
random_KNN_50 0.633 0.640 0.600 0.633 0.647 0.600 0.640 0.650 0.620 0.647 0.613 0.630 0.630 0.650 0.643 0.617 0.630 0.640 0.637 0.640
random_DTC_25 0.647 0.610 0.653 0.613 0.643 0.630 0.643 0.587 0.647 0.597 0.627 0.620 0.623 0.620 0.660 0.590 0.640 0.597 0.597 0.637
random_DTC_100 0.647 0.610 0.653 0.613 0.643 0.630 0.643 0.587 0.647 0.597 0.627 0.620 0.623 0.620 0.660 0.590 0.640 0.597 0.597 0.637
random_DTC_50 0.647 0.610 0.653 0.613 0.643 0.630 0.643 0.587 0.647 0.597 0.627 0.620 0.623 0.620 0.660 0.590 0.640 0.597 0.597 0.637
random_RF_25 0.673 0.693 0.657 0.670 0.660 0.680 0.677 0.663 0.663 0.670 0.673 0.680 0.650 0.657 0.643 0.663 0.693 0.673 0.683 0.667
random_RF_100 0.673 0.693 0.657 0.670 0.660 0.680 0.677 0.663 0.663 0.670 0.673 0.680 0.650 0.657 0.643 0.663 0.693 0.673 0.683 0.667
random_RF_50 0.673 0.693 0.657 0.670 0.660 0.680 0.677 0.663 0.663 0.670 0.673 0.680 0.650 0.657 0.643 0.663 0.693 0.673 0.683 0.667
random_SVM_25 0.670 0.703 0.667 0.697 0.703 0.697 0.663 0.670 0.683 0.697 0.697 0.640 0.640 0.693 0.640 0.670 0.673 0.670 0.703 0.673
random_SVM_100 0.670 0.703 0.667 0.697 0.703 0.697 0.663 0.670 0.683 0.697 0.697 0.640 0.640 0.693 0.640 0.670 0.673 0.670 0.703 0.673
random_SVM_50 0.670 0.703 0.667 0.697 0.703 0.697 0.663 0.670 0.683 0.697 0.697 0.640 0.640 0.693 0.640 0.670 0.673 0.670 0.703 0.673
smac_KNN_25 0.622 0.607 0.630 0.607 0.627 0.461 0.461 0.691 0.614 0.558 0.557 0.495 0.558 0.587 0.461 0.461 0.672 0.622 0.558 0.672
smac_KNN_100 0.611 0.608 0.614 0.611 0.626 0.607 0.607 0.613 0.610 0.653 0.495 0.611 0.611 0.613 0.607 0.611 0.613 0.607 0.607 0.662
smac_KNN_50 0.558 0.613 0.605 0.558 0.612 0.461 0.608 0.558 0.461 0.607 0.651 0.558 0.615 0.558 0.558 0.607 0.636 0.621 0.461 0.608
smac_DTC_25 0.628 0.648 0.646 0.603 0.653 0.658 0.635 0.628 0.642 0.638 0.632 0.672 0.683 0.631 0.640 0.654 0.645 0.643 0.610
smac_DTC_100 0.663 0.658 0.629 0.641 0.663 0.635 0.628 0.642 0.677 0.648 0.650 0.665 0.629 0.646 0.660 0.665 0.653 0.656 0.634
smac_DTC_50 0.632 0.665 0.634 0.667 0.678 0.655 0.648 0.645 0.667 0.682 0.644 0.658 0.610 0.647 0.625 0.675 0.621 0.623 0.604
smac_RF_25 0.704 0.720 0.719 0.695 0.698 0.680 0.677 0.704 0.705 0.705 0.713 0.687 0.667 0.689 0.663 0.702 0.697 0.709 0.702 0.689
smac_RF_100 0.717 0.715 0.667 0.710 0.695 0.712 0.692 0.703 0.696 0.721 0.708 0.686 0.716 0.661 0.644 0.711 0.714 0.687 0.704 0.711
smac_RF_50 0.696 0.660 0.693 0.704 0.698 0.670 0.715 0.692 0.668 0.696 0.705 0.687 0.706 0.693 0.668 0.725 0.716 0.680 0.710 0.709
smac_SVM_25 0.146 0.735 0.555 0.660 0.691 0.712 0.739 0.660 0.643 0.693 0.663 0.662 0.598 0.641 0.694 0.628 0.680 0.622 0.695 0.696
smac_SVM_50 0.616 0.707 0.663 0.674 0.741 0.752 0.668 0.691 0.654 0.672 0.635 0.667 0.615 0.658 0.489 0.596 0.701 0.740 0.000 0.618
smac_SVM_100 0.665 0.676 0.665 0.739 0.471 0.693 0.748 0.679 0.684 0.601 0.684 0.638 0.645 0.642 0.000 0.395 0.660 0.692 0.677 0.423
de_KNN_25 0.627 0.643 0.633 0.637 0.607 0.643 0.620 0.620 0.640 0.640 0.633 0.617 0.643 0.640 0.643 0.643 0.637 0.633 0.633 0.623
de_KNN_100 0.640 0.637 0.620 0.633 0.627 0.627 0.630 0.643 0.650 0.650 0.620 0.637 0.637 0.617 0.630 0.637 0.637 0.643 0.623 0.650
de_KNN_50 0.640 0.633 0.627 0.623 0.643 0.637 0.650 0.637 0.637 0.640 0.637 0.647 0.647 0.643 0.643 0.633 0.600 0.623 0.643 0.627
de_DTC_25 0.637 0.640 0.630 0.637 0.617 0.620 0.620 0.627 0.643 0.663 0.637 0.637 0.587 0.610 0.623 0.640 0.613 0.623 0.653 0.590
de_DTC_100 0.640 0.607 0.650 0.603 0.630 0.617 0.637 0.623 0.637 0.617 0.627 0.603 0.647 0.643 0.570 0.633 0.643 0.627 0.640 0.613
de_DTC_50 0.647 0.643 0.653 0.640 0.637 0.613 0.633 0.643 0.647 0.603 0.627 0.617 0.617 0.620 0.583 0.647 0.640 0.643 0.600 0.603
de_RF_25 0.687 0.653 0.683 0.677 0.687 0.677 0.667 0.680 0.660 0.670 0.673 0.673 0.667 0.687 0.673 0.657 0.660 0.657 0.650 0.643
de_RF_100 0.670 0.677 0.667 0.667 0.667 0.660 0.663 0.677 0.663 0.677 0.657 0.673 0.683 0.663 0.657 0.677 0.673 0.670 0.680 0.680
de_RF_50 0.667 0.663 0.673 0.677 0.660 0.673 0.670 0.683 0.670 0.667 0.680 0.673 0.670 0.663 0.670 0.680 0.673 0.653 0.687 0.670
de_SVM_25 0.640 0.640 0.670 0.697 0.667 0.670 0.697 0.693 0.693 0.697 0.700 0.670 0.673 0.690 0.670 0.663 0.693 0.700 0.697 0.697
de_SVM_100 0.640 0.670 0.693 0.703 0.687 0.667 0.663 0.663 0.700 0.670 0.673 0.697 0.670 0.703 0.697 0.660 0.683 0.663 0.667 0.670
de_SVM_50 0.673 0.670 0.670 0.733 0.717 0.690 0.640 0.670 0.670 0.670 0.690 0.640 0.673 0.700 0.700 0.640 0.693 0.700 0.667 0.673
grid_KNN_25 0.647 0.620 0.627 0.630 0.620
grid_KNN_100 0.647 0.620 0.627 0.630 0.620
grid_KNN_50 0.647 0.620 0.627 0.630 0.620 0.610 0.643 0.623 0.643 0.627 0.627 0.630 0.637 0.623 0.627 0.637 0.650 0.640 0.637 0.647
grid_DTC_25 0.590 0.630 0.610 0.567 0.570
grid_DTC_100 0.523 0.603 0.630 0.603 0.613
grid_DTC_50 0.567 0.607 0.653 0.613 0.607 0.617 0.613 0.567 0.610 0.623 0.623 0.617 0.640 0.630 0.613 0.643 0.653 0.650 0.630 0.640
grid_RF_25 0.687 0.670 0.667 0.680 0.660
grid_RF_100 0.663 0.653 0.680 0.677 0.653
grid_RF_50 0.670 0.677 0.670 0.677 0.687
grid_SVM_25 0.670 0.700 0.700 0.670 0.670
grid_SVM_100 0.670 0.640 0.640 0.670 0.640
grid_SVM_50 0.670 0.670 0.640 0.640 0.640 0.670 0.700 0.700 0.640 0.670 0.670 0.640 0.640 0.640 0.640 0.640 0.640 0.670 0.670 0.670
