
random_KNN_25 0.560 0.557 0.567 0.563 0.567 0.567 0.553 0.583 0.560 0.553 0.540 0.540 0.580 0.560 0.550 0.567 0.547 0.583 0.573 0.543
random_KNN_100 0.560 0.557 0.567 0.563 0.567 0.567 0.553 0.583 0.560 0.553 0.540 0.540 0.580 0.560 0.550 0.567 0.547 0.583 0.573 0.543
random_KNN_50 0.560 0.557 0.567 0.563 0.567 0.567 0.553 0.583 0.560 0.553 0.540 0.540 0.580 0.560 0.550 0.567 0.547 0.583 0.573 0.543
random_DTC_25 0.587 0.537 0.547 0.493 0.543 0.527 0.510 0.540 0.543 0.550 0.550 0.587 0.540 0.547 0.530 0.560 0.537 0.530 0.560 0.580
random_DTC_100 0.587 0.537 0.547 0.493 0.543 0.527 0.510 0.540 0.543 0.550 0.550 0.587 0.540 0.547 0.530 0.560 0.537 0.530 0.560 0.580
random_DTC_50 0.587 0.537 0.547 0.493 0.543 0.527 0.510 0.540 0.543 0.550 0.550 0.587 0.540 0.547 0.530 0.560 0.537 0.530 0.560 0.580
random_RF_25 0.570 0.573 0.587 0.577 0.583 0.587 0.587 0.590 0.600 0.583 0.580 0.577 0.590 0.580 0.577 0.593 0.573 0.583 0.590 0.570
random_RF_100 0.570 0.573 0.587 0.577 0.583 0.587 0.587 0.590 0.600 0.583 0.580 0.577 0.590 0.580 0.577 0.593 0.573 0.583 0.590 0.570
random_RF_50 0.570 0.573 0.587 0.577 0.583 0.587 0.587 0.590 0.600 0.583 0.580 0.577 0.590 0.580 0.577 0.593 0.573 0.583 0.590 0.570
random_SVM_25 0.550 0.550 0.550 0.550 0.590 0.470 0.590 0.550 0.590 0.587 0.510 0.590 0.590 0.550 0.550 0.593 0.587 0.587 0.550 0.550
random_SVM_100 0.550 0.550 0.550 0.550 0.590 0.470 0.590 0.550 0.590 0.587 0.510 0.590 0.590 0.550 0.550 0.593 0.587 0.587 0.550 0.550
random_SVM_50 0.550 0.550 0.550 0.550 0.590 0.470 0.590 0.550 0.590 0.587 0.510 0.590 0.590 0.550 0.550 0.593 0.587 0.587 0.550 0.550
smac_KNN_25 0.778 0.675 0.665 0.798 0.650 0.660 0.704 0.670 0.655 0.650 0.665 0.670 0.685 0.640 0.660 0.670 0.665 0.778 0.670 0.744
smac_KNN_100 0.640 0.660 0.704 0.709 0.670 0.675 0.709 0.675 0.714 0.665 0.670 0.665 0.665 0.719 0.660 0.660 0.660 0.650 0.670 0.665
smac_KNN_50 0.675 0.704 0.709 0.675 0.724 0.670 0.704 0.685 0.660 0.665 0.680 0.670 0.714 0.675 0.675 0.660 0.650 0.759 0.660 0.704
smac_DTC_25 0.660 0.680 0.626 0.635 0.621 0.695 0.665 0.601 0.680 0.670 0.680 0.606 0.640 0.616 0.631 0.655 0.650 0.606 0.606
smac_DTC_100 0.670 0.670 0.640 0.685 0.685 0.675 0.616 0.685 0.685 0.709 0.650 0.690 0.645 0.665 0.675 0.631 0.655 0.665 0.655
smac_DTC_50 0.626 0.596 0.635 0.616 0.616 0.670 0.660 0.685 0.680 0.606 0.640 0.704 0.645 0.655 0.640 0.665 0.655 0.640 0.626
smac_RF_25 0.788 0.724 0.739 0.704 0.857 0.739 0.744 0.685 0.764 0.847 0.729 0.788 0.803 0.813 0.833 0.837 0.768 0.749 0.857 0.754
smac_RF_100 0.798 0.773 0.828 0.847 0.813 0.764 0.857 0.828 0.734 0.813 0.818 0.852 0.808 0.749 0.837 0.867 0.823 0.768 0.837 0.818
smac_RF_50 0.734 0.764 0.709 0.857 0.842 0.808 0.724 0.852 0.783 0.704 0.729 0.833 0.759 0.808 0.818 0.842 0.764 0.788 0.798 0.778
smac_SVM_25 0.901 0.709 0.985 0.759 0.813 0.759 0.877 0.852 0.980 0.695 0.892 0.714 0.862 0.921 0.734 0.709 0.803 0.911 0.867 0.813
smac_SVM_50 0.916 0.493 0.867 0.709 0.793 0.892 0.764 0.724 0.956 0.803 0.818 0.724 0.813 0.768 0.852 0.744 0.729 0.951 0.926 0.714
smac_SVM_100 0.872 0.714 1.000 0.714 0.970 0.847 0.833 0.788 0.916 0.700 0.892 0.828 0.867 0.837 0.714 0.719 0.749 0.857 0.892 0.754
de_KNN_25 0.580 0.567 0.540 0.583 0.567 0.550 0.583 0.563 0.547 0.540 0.560 0.567 0.570 0.553 0.567 0.553 0.550 0.560 0.570 0.580
de_KNN_100 0.567 0.570 0.550 0.570 0.573 0.563 0.557 0.567 0.560 0.557 0.573 0.547 0.567 0.567 0.577 0.580 0.550 0.543 0.560 0.567
de_KNN_50 0.560 0.567 0.563 0.567 0.550 0.563 0.563 0.547 0.567 0.557 0.543 0.553 0.573 0.563 0.557 0.570 0.550 0.553 0.540 0.553
de_DTC_25 0.537 0.533 0.540 0.530 0.590 0.537 0.563 0.557 0.543 0.540 0.533 0.557 0.543 0.570 0.553 0.560 0.530 0.510 0.523 0.570
de_DTC_100 0.550 0.537 0.547 0.547 0.523 0.507 0.537 0.533 0.573 0.530 0.527 0.557 0.570 0.543 0.577 0.517 0.537 0.527 0.557 0.547
de_DTC_50 0.540 0.573 0.540 0.547 0.493 0.580 0.533 0.530 0.520 0.527 0.557 0.523 0.533 0.537 0.513 0.557 0.557 0.573 0.573 0.570
de_RF_25 0.583 0.583 0.580 0.577 0.557 0.587 0.583 0.557 0.583 0.587 0.587 0.580 0.580 0.567 0.583 0.577 0.587 0.587 0.577 0.590
de_RF_100 0.587 0.597 0.577 0.570 0.590 0.587 0.577 0.577 0.583 0.577 0.587 0.583 0.587 0.587 0.587 0.577 0.567 0.577 0.593 0.583
de_RF_50 0.590 0.577 0.573 0.590 0.607 0.607 0.567 0.577 0.583 0.583 0.580 0.593 0.583 0.577 0.583 0.583 0.583 0.577 0.570 0.583
de_SVM_25 0.550 0.550 0.590 0.550 0.550 0.510 0.590 0.550 0.510 0.510 0.510 0.550 0.593 0.587 0.550 0.590 0.590 0.510 0.550 0.587
de_SVM_100 0.510 0.590 0.550 0.550 0.590 0.590 0.593 0.590 0.590 0.550 0.590 0.550 0.550 0.547 0.550 0.550 0.590 0.590 0.547 0.590
de_SVM_50 0.590 0.510 0.550 0.590 0.590 0.550 0.593 0.590 0.510 0.547 0.550 0.547 0.590 0.547 0.550 0.507 0.587 0.553 0.550 0.590
grid_KNN_25 0.563 0.553 0.560 0.553 0.553
grid_KNN_100 0.560 0.570 0.550 0.573 0.563
