
random_KNN_25 0.283 0.280 0.260 0.250 0.277 0.277 0.270 0.270 0.290 0.290 0.277 0.290 0.280 0.277 0.300 0.267 0.267 0.273 0.263 0.270
random_KNN_100 0.283 0.280 0.260 0.250 0.277 0.277 0.270 0.270 0.290 0.290 0.277 0.290 0.280 0.277 0.300 0.267 0.267 0.273 0.263 0.270
random_KNN_50 0.283 0.280 0.260 0.250 0.277 0.277 0.270 0.270 0.290 0.290 0.277 0.290 0.280 0.277 0.300 0.267 0.267 0.273 0.263 0.270
random_DTC_25 0.217 0.317 0.363 0.310 0.273 0.297 0.267 0.277 0.367 0.327 0.367 0.253 0.373 0.327 0.327 0.360 0.383 0.357 0.313 0.343
random_DTC_100 0.217 0.317 0.363 0.310 0.273 0.297 0.267 0.277 0.367 0.327 0.367 0.253 0.373 0.327 0.327 0.360 0.383 0.357 0.313 0.343
random_DTC_50 0.217 0.317 0.363 0.310 0.273 0.297 0.267 0.277 0.367 0.327 0.367 0.253 0.373 0.327 0.327 0.360 0.383 0.357 0.313 0.343
random_RF_25 0.373 0.380 0.373 0.370 0.350 0.353 0.343 0.363 0.343 0.370 0.357 0.357 0.357 0.337 0.377 0.390 0.383 0.353 0.353 0.377
random_RF_100 0.373 0.380 0.373 0.370 0.350 0.353 0.343 0.363 0.343 0.370 0.357 0.357 0.357 0.337 0.377 0.390 0.383 0.353 0.353 0.377
random_RF_50 0.373 0.380 0.373 0.370 0.350 0.353 0.343 0.363 0.343 0.370 0.357 0.357 0.357 0.337 0.377 0.390 0.383 0.353 0.353 0.377
random_SVM_25 0.280 0.237 0.277 0.247 0.277 0.247 0.250 0.273 0.237 0.283 0.280 0.217 0.247 0.243 0.267 0.237 0.277 0.237 0.250 0.313
random_SVM_100 0.280 0.237 0.277 0.247 0.277 0.247 0.250 0.273 0.237 0.283 0.280 0.217 0.247 0.243 0.267 0.237 0.277 0.237 0.250 0.313
random_SVM_50 0.280 0.237 0.277 0.247 0.277 0.247 0.250 0.273 0.237 0.283 0.280 0.217 0.247 0.243 0.267 0.237 0.277 0.237 0.250 0.313
smac_KNN_25 0.621 0.634 0.600 0.621 0.634 0.614 0.607 0.641 0.641 0.634 0.628 0.621 0.600 0.641 0.607 0.641 0.641 0.648 0.641 0.641
smac_KNN_100 0.628 0.641 0.641 0.648 0.648 0.648 0.634 0.648 0.648 0.634 0.641 0.648 0.641 0.628 0.648 0.634 0.634 0.634 0.648 0.648
smac_KNN_50 0.641 0.634 0.607 0.648 0.648 0.641 0.648 0.634 0.641 0.648 0.641 0.641 0.648 0.607 0.634 0.641 0.628 0.634 0.648 0.641
smac_DTC_25 0.676 0.697 0.697 0.717 0.683 0.710 0.752 0.703 0.766 0.703 0.690 0.724 0.683 0.710 0.717 0.697 0.738 0.703 0.738 0.738
smac_DTC_100 0.697 0.738 0.752 0.745 0.717 0.717 0.717 0.731 0.738 0.738 0.724 0.724 0.731 0.690 0.752 0.717 0.752 0.731 0.710 0.710
smac_DTC_50 0.724 0.690 0.717 0.697 0.731 0.710 0.724 0.703 0.717 0.669 0.745 0.745 0.710 0.690 0.690 0.710 0.717 0.676 0.717 0.745
smac_RF_25 0.724 0.710 0.717 0.655 0.683 0.710 0.731 0.738 0.724 0.724 0.697 0.731 0.710 0.724 0.717 0.731 0.703 0.710 0.703 0.710
smac_RF_100 0.703 0.710 0.717 0.697 0.690 0.731 0.697 0.717 0.683 0.703 0.690 0.703 0.690 0.724 0.683 0.683 0.731 0.731 0.676 0.731
smac_RF_50 0.683 0.717 0.710 0.676 0.731 0.703 0.683 0.703 0.703 0.731 0.683 0.710 0.717 0.717 0.683 0.717 0.710 0.697 0.690 0.697
smac_SVM_25 0.531 0.690 0.690 0.655 0.793 0.207 0.462 0.772 0.821 0.552 0.607 0.566 0.669 0.779
smac_SVM_50 0.745 0.545 0.607 0.766
de_KNN_25 0.267 0.263 0.243 0.233 0.293 0.237 0.240 0.273 0.280 0.297 0.307 0.280 0.263 0.293 0.290 0.243 0.273 0.297 0.260 0.300
de_KNN_100 0.267 0.293 0.273 0.297 0.280 0.260 0.260 0.277 0.247 0.277 0.283 0.290 0.257 0.290 0.300 0.283 0.270 0.250 0.290 0.257
de_KNN_50 0.270 0.250 0.277 0.273 0.300 0.287 0.290 0.297 0.273 0.280 0.270 0.233 0.297 0.260 0.273 0.263 0.257 0.220 0.250 0.227
de_DTC_25 0.307 0.177 0.180 0.370 0.333 0.257 0.400 0.400 0.387 0.330 0.397 0.353 0.193 0.340 0.370 0.300 0.270 0.500 0.367 0.350
de_DTC_100 0.327 0.203 0.413 0.357 0.360 0.303 0.310 0.407 0.323 0.363 0.330 0.313 0.480 0.447 0.380 0.367 0.350 0.203 0.413 0.353
de_DTC_50 0.313 0.330 0.390 0.380 0.353 0.213 0.240 0.250 0.313 0.260 0.453 0.343 0.217 0.347 0.313 0.317 0.237 0.407 0.310 0.293
de_RF_25 0.393 0.337 0.373 0.327 0.330 0.337 0.353 0.353 0.330 0.350 0.370 0.343 0.353 0.350 0.347 0.367 0.363 0.333 0.340 0.377
de_RF_100 0.340 0.377 0.353 0.373 0.353 0.360 0.353 0.357 0.340 0.367 0.453 0.390 0.367 0.423 0.377 0.370 0.373 0.413 0.347 0.333
de_RF_50 0.347 0.367 0.337 0.340 0.397 0.380 0.367 0.360 0.377 0.330 0.340 0.370 0.343 0.327 0.350 0.333 0.327 0.407 0.377 0.347
de_SVM_25 0.283 0.250 0.260 0.307 0.260 0.287 0.313 0.273 0.280 0.313 0.243 0.250 0.280 0.280 0.303 0.293 0.260 0.273 0.283 0.277
de_SVM_100 0.277 0.290 0.243 0.237 0.250 0.243 0.237 0.227 0.280 0.280 0.217 0.277 0.253 0.260 0.237 0.243 0.297 0.250 0.277 0.243
de_SVM_50 0.277 0.317 0.227 0.277 0.280 0.267 0.280 0.287 0.240 0.210 0.287 0.217 0.217 0.217 0.283 0.247 0.250 0.243 0.253 0.237
grid_KNN_25 0.283 0.257 0.287 0.290 0.277
grid_KNN_100 0.270 0.297 0.297 0.250 0.277
grid_KNN_50 0.267 0.257 0.287 0.290 0.270 0.267 0.257 0.287 0.267 0.283 0.267 0.270 0.253 0.247 0.257 0.287 0.263 0.270 0.310 0.267
grid_DTC_25 0.263 0.280 0.257 0.257 0.280
grid_DTC_100 0.260 0.257 0.263 0.270 0.260
grid_DTC_50 0.273 0.257 0.257 0.273 0.250 0.277 0.273 0.270 0.290 0.290 0.270 0.263 0.250 0.280 0.280 0.277 0.257 0.280 0.270 0.247
grid_RF_25 0.327 0.333 0.323 0.327 0.323
grid_RF_100 0.343 0.323 0.347 0.337 0.340
grid_RF_50 0.340 0.337 0.330 0.337 0.333
grid_SVM_25 0.243 0.277 0.243 0.277 0.243
grid_SVM_100 0.283 0.250 0.243 0.243 0.250
grid_SVM_50 0.237 0.247 0.247 0.203 0.237 0.283 0.247 0.210 0.247 0.247 0.217 0.267 0.210 0.247 0.273 0.283 0.283 0.243 0.247 0.210
