
random_KNN_25 0.820 0.817 0.813 0.810 0.817 0.817 0.813 0.820 0.820 0.817 0.820 0.823 0.823 0.833 0.820 0.797 0.803 0.817 0.820 0.793
random_KNN_100 0.820 0.817 0.813 0.810 0.817 0.817 0.813 0.820 0.820 0.817 0.820 0.823 0.823 0.833 0.820 0.797 0.803 0.817 0.820 0.793
random_KNN_50 0.820 0.817 0.813 0.810 0.817 0.817 0.813 0.820 0.820 0.817 0.820 0.823 0.823 0.833 0.820 0.797 0.803 0.817 0.820 0.793
random_DTC_25 0.787 0.803 0.790 0.767 0.803 0.810 0.787 0.800 0.773 0.793 0.770 0.807 0.783 0.790 0.780 0.780 0.793 0.807 0.783 0.777
random_DTC_100 0.787 0.803 0.790 0.767 0.803 0.810 0.787 0.800 0.773 0.793 0.770 0.807 0.783 0.790 0.780 0.780 0.793 0.807 0.783 0.777
random_DTC_50 0.787 0.803 0.790 0.767 0.803 0.810 0.787 0.800 0.773 0.793 0.770 0.807 0.783 0.790 0.780 0.780 0.793 0.807 0.783 0.777
random_RF_25 0.813 0.813 0.820 0.810 0.817 0.807 0.810 0.820 0.817 0.817 0.820 0.813 0.817 0.817 0.817 0.813 0.823 0.817 0.827 0.827
random_RF_100 0.813 0.813 0.820 0.810 0.817 0.807 0.810 0.820 0.817 0.817 0.820 0.813 0.817 0.817 0.817 0.813 0.823 0.817 0.827 0.827
random_RF_50 0.813 0.813 0.820 0.810 0.817 0.807 0.810 0.820 0.817 0.817 0.820 0.813 0.817 0.817 0.817 0.813 0.823 0.817 0.827 0.827
random_SVM_25 0.860 0.860 0.823 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.823 0.860 0.860 0.860
random_SVM_100 0.860 0.860 0.823 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.860 0.823 0.860 0.860 0.860
