
smac_KNN_25 0.219 0.156 0.125 0.281 0.344 0.188 0.219 0.312 0.312 0.250 0.156 0.281 0.219 0.250 0.250 0.250 0.250 0.094 0.188 0.344
smac_KNN_100 0.219 0.188 0.312 0.219 0.312 0.344 0.219 0.250 0.344 0.188 0.156 0.219 0.188 0.281 0.250 0.156 0.219 0.219 0.219 0.188
smac_KNN_50 0.250 0.188 0.188 0.219 0.250 0.188 0.219 0.188 0.312 0.188 0.250 0.281 0.344 0.188 0.188 0.219 0.219 0.219 0.188 0.312
smac_DTC_25 0.562 0.656 0.688 0.688 0.688 0.375 0.688 0.719 0.719 0.688 0.719 0.438 0.688 0.719 0.656 0.594 0.281 0.656 0.688 0.719
smac_DTC_100 0.719 0.688 0.656 0.719 0.719 0.688 0.594 0.625 0.719 0.688 0.719 0.625 0.688 0.719 0.688 0.719 0.719 0.750 0.562 0.438
smac_DTC_50 0.656 0.688 0.688 0.719 0.656 0.656 0.688 0.688 0.688 0.688 0.688 0.688 0.719 0.594 0.625 0.625 0.469 0.750 0.719 0.625
smac_RF_25 0.625 0.625 0.625 0.719 0.688 0.594 0.656 0.281 0.469 0.719 0.656 0.688 0.625 0.500 0.500 0.625 0.688 0.594 0.656 0.719
smac_RF_100 0.656 0.656 0.656 0.594 0.625 0.688 0.750 0.719 0.656 0.531 0.656 0.656 0.656 0.688 0.719 0.656 0.406 0.594 0.656 0.625
smac_RF_50 0.656 0.656 0.719 0.625 0.656 0.562 0.750 0.719 0.625 0.625 0.531 0.531 0.688 0.594 0.500 0.625 0.531 0.562 0.656 0.719
smac_SVM_25 0.812 0.531 0.656 0.750 0.688
smac_SVM_50 0.750 0.719 0.625 0.719 0.719
