
random_KNN_25 0.447 0.440 0.437 0.443 0.433 0.440 0.430 0.433 0.450 0.450 0.423 0.450 0.443 0.460 0.457 0.440 0.443 0.453 0.423 0.437
random_KNN_100 0.447 0.440 0.437 0.443 0.433 0.440 0.430 0.433 0.450 0.450 0.423 0.450 0.443 0.460 0.457 0.440 0.443 0.453 0.423 0.437
random_KNN_50 0.447 0.440 0.437 0.443 0.433 0.440 0.430 0.433 0.450 0.450 0.423 0.450 0.443 0.460 0.457 0.440 0.443 0.453 0.423 0.437
random_DTC_25 0.410 0.420 0.410 0.417 0.403 0.427 0.433 0.400 0.410 0.410 0.437 0.407 0.450 0.407 0.403 0.397 0.427 0.430 0.413 0.407
random_DTC_100 0.410 0.420 0.410 0.417 0.403 0.427 0.433 0.400 0.410 0.410 0.437 0.407 0.450 0.407 0.403 0.397 0.427 0.430 0.413 0.407
random_DTC_50 0.410 0.420 0.410 0.417 0.403 0.427 0.433 0.400 0.410 0.410 0.437 0.407 0.450 0.407 0.403 0.397 0.427 0.430 0.413 0.407
random_RF_25 0.430 0.417 0.410 0.427 0.447 0.417 0.407 0.410 0.407 0.427 0.433 0.417 0.423 0.430 0.413 0.430 0.407 0.423 0.407 0.423
random_RF_100 0.430 0.417 0.410 0.427 0.447 0.417 0.407 0.410 0.407 0.427 0.433 0.417 0.423 0.430 0.413 0.430 0.407 0.423 0.407 0.423
random_RF_50 0.430 0.417 0.410 0.427 0.447 0.417 0.407 0.410 0.407 0.427 0.433 0.417 0.423 0.430 0.413 0.430 0.407 0.423 0.407 0.423
random_SVM_25 0.433 0.423 0.417 0.427 0.433 0.437 0.417 0.437 0.437 0.433 0.427 0.420 0.430 0.420 0.433 0.430 0.433 0.423 0.423 0.420
random_SVM_100 0.433 0.423 0.417 0.427 0.433 0.437 0.417 0.437 0.437 0.433 0.427 0.420 0.430 0.420 0.433 0.430 0.433 0.423 0.423 0.420
random_SVM_50 0.433 0.423 0.417 0.427 0.433 0.437 0.417 0.437 0.437 0.433 0.427 0.420 0.430 0.420 0.433 0.430 0.433 0.423 0.423 0.420
smac_KNN_25 0.859 0.872 0.872 0.846 0.885 0.872 0.872 0.846 0.846 0.885 0.859 0.859 0.859 0.872 0.872 0.885 0.872 0.833 0.859 0.872
smac_KNN_100 0.872 0.872 0.872 0.859 0.872 0.885 0.872 0.872 0.872 0.872 0.872 0.872 0.872 0.872 0.872 0.872 0.885 0.872 0.872 0.872
smac_KNN_50 0.859 0.872 0.872 0.859 0.872 0.872 0.859 0.872 0.859 0.859 0.859 0.859 0.872 0.859 0.859 0.872 0.859 0.872 0.885 0.872
smac_DTC_25 0.872 0.872 0.833 0.885 0.872 0.872 0.885 0.885 0.872 0.833 0.872 0.885 0.859 0.846 0.859 0.872 0.859 0.846 0.833
smac_DTC_100 0.885 0.872 0.885 0.833 0.885 0.885 0.872 0.846 0.885 0.872 0.872 0.872 0.872 0.885 0.885 0.885 0.885 0.885 0.872
smac_DTC_50 0.859 0.872 0.872 0.885 0.846 0.859 0.885 0.872 0.885 0.872 0.885 0.846 0.859 0.833 0.885 0.897 0.833 0.885 0.872
smac_RF_25 0.885 0.872 0.885 0.872 0.897 0.897 0.872 0.872 0.885 0.872 0.872 0.872 0.872 0.872 0.885 0.872 0.872 0.897 0.872 0.872
smac_RF_100 0.872 0.897 0.872 0.897 0.872 0.872 0.872 0.872 0.872 0.897 0.897 0.872 0.885 0.885 0.872 0.885 0.885 0.885 0.897 0.872
smac_RF_50 0.872 0.897 0.872 0.897 0.897 0.872 0.872 0.885 0.872 0.885 0.872 0.872 0.872 0.872 0.872 0.872 0.872 0.885 0.897 0.885
smac_SVM_25 0.833 0.885 0.821 0.872 0.795 0.859 0.859 0.833 0.897 0.833 0.782 0.910 0.782 0.833 0.846 0.795 0.859 0.795 0.872 0.846
smac_SVM_50 0.833 0.859 0.872 0.846 0.782 0.846 0.846 0.872 0.833 0.846 0.885 0.795 0.872 0.872 0.846 0.821 0.821 0.833 0.859 0.859
smac_SVM_100 0.808 0.859 0.859 0.872 0.795 0.859 0.821 0.872 0.846 0.833 0.846 0.872 0.795 0.872 0.846 0.846 0.872 0.859 0.885 0.846
de_KNN_25 0.433 0.437 0.437 0.437 0.450 0.447 0.420 0.433 0.440 0.440 0.453 0.443 0.447 0.450 0.440 0.440 0.443 0.437 0.440 0.443
de_KNN_100 0.437 0.437 0.437 0.453 0.450 0.453 0.440 0.433 0.423 0.437 0.453 0.450 0.440 0.443 0.450 0.427 0.433 0.440 0.450 0.447
de_KNN_50 0.450 0.440 0.443 0.447 0.417 0.437 0.427 0.460 0.440 0.443 0.460 0.447 0.447 0.427 0.430 0.457 0.420 0.450 0.453 0.453
de_DTC_25 0.413 0.417 0.413 0.443 0.427 0.403 0.413 0.430 0.430 0.443 0.437 0.430 0.370 0.417 0.413 0.450 0.407 0.453 0.450 0.417
