
random_KNN_25 0.550 0.537 0.543 0.540 0.570 0.563 0.560 0.560 0.567 0.550 0.547 0.560 0.543 0.567 0.560 0.547 0.540 0.587 0.540 0.570
random_KNN_100 0.550 0.537 0.543 0.540 0.570 0.563 0.560 0.560 0.567 0.550 0.547 0.560 0.543 0.567 0.560 0.547 0.540 0.587 0.540 0.570
random_KNN_50 0.550 0.537 0.543 0.540 0.570 0.563 0.560 0.560 0.567 0.550 0.547 0.560 0.543 0.567 0.560 0.547 0.540 0.587 0.540 0.570
random_DTC_25 0.500 0.583 0.543 0.540 0.523 0.507 0.553 0.487 0.550 0.517 0.537 0.523 0.583 0.560 0.523 0.550 0.523 0.533 0.533 0.537
random_DTC_100 0.500 0.583 0.543 0.540 0.523 0.507 0.553 0.487 0.550 0.517 0.537 0.523 0.583 0.560 0.523 0.550 0.523 0.533 0.533 0.537
random_DTC_50 0.500 0.583 0.543 0.540 0.523 0.507 0.553 0.487 0.550 0.517 0.537 0.523 0.583 0.560 0.523 0.550 0.523 0.533 0.533 0.537
random_RF_25 0.590 0.590 0.587 0.597 0.580 0.590 0.600 0.567 0.603 0.590 0.590 0.583 0.587 0.603 0.580 0.603 0.587 0.593 0.590 0.597
random_RF_100 0.590 0.590 0.587 0.597 0.580 0.590 0.600 0.567 0.603 0.590 0.590 0.583 0.587 0.603 0.580 0.603 0.587 0.593 0.590 0.597
random_RF_50 0.590 0.590 0.587 0.597 0.580 0.590 0.600 0.567 0.603 0.590 0.590 0.583 0.587 0.603 0.580 0.603 0.587 0.593 0.590 0.597
random_SVM_25 0.010 0.017 0.040 0.050 0.027 0.027 0.050 0.017 0.010 0.020 0.030 0.037 0.027 0.027 0.057 0.000 0.033 0.033 0.043 0.033
random_SVM_100 0.010 0.017 0.040 0.050 0.027 0.027 0.050 0.017 0.010 0.020 0.030 0.037 0.027 0.027 0.057 0.000 0.033 0.033 0.043 0.033
random_SVM_50 0.010 0.017 0.040 0.050 0.027 0.027 0.050 0.017 0.010 0.020 0.030 0.037 0.027 0.027 0.057 0.000 0.033 0.033 0.043 0.033
smac_KNN_25 0.500 0.543 0.543 0.543 0.620 0.543 0.543 0.563 0.526 0.543 0.526 0.526 0.563 0.646 0.563 0.618 0.628 0.604 0.543 0.603
smac_KNN_100 0.543 0.543 0.543 0.543 0.563 0.563 0.543 0.543 0.543 0.543 0.543 0.590 0.543 0.563 0.543 0.543 0.599 0.543 0.543 0.543
smac_KNN_50 0.563 0.543 0.543 0.543 0.543 0.635 0.563 0.543 0.563 0.543 0.543 0.543 0.563 0.563 0.589 0.563 0.543 0.543 0.563 0.543
smac_DTC_25 0.598 0.583 0.590 0.571 0.550 0.554 0.571 0.575 0.593 0.580 0.571 0.573 0.578 0.558 0.566 0.618 0.530 0.583 0.564 0.575
smac_DTC_100 0.566 0.571 0.570 0.576 0.562 0.595 0.571 0.560 0.542 0.571 0.566 0.564 0.570 0.568 0.553 0.593 0.568 0.612 0.585 0.578
smac_DTC_50 0.588 0.587 0.600 0.578 0.565 0.547 0.592 0.562 0.586 0.590 0.568 0.571 0.591 0.559 0.547 0.566 0.570 0.586 0.564 0.590
smac_RF_25 0.606 0.601 0.579 0.599 0.606 0.580 0.563 0.557 0.562 0.597 0.571 0.604 0.587 0.592 0.594 0.595 0.596 0.599 0.624 0.571
smac_RF_100 0.614 0.569 0.569 0.582 0.569 0.571 0.559 0.567 0.578 0.604 0.578 0.610 0.594 0.563 0.574 0.559 0.584 0.555 0.593 0.567
smac_RF_50 0.606 0.594 0.600 0.585 0.600 0.574 0.603 0.558 0.589 0.592 0.578 0.601 0.603 0.563 0.592 0.594 0.559 0.597 0.581 0.595
smac_SVM_25 0.533 0.530 0.511 0.387 0.533 0.454 0.601 0.584 0.436 0.614 0.389 0.624 0.291 0.318 0.305 0.536 0.340 0.396 0.430 0.360
smac_SVM_50 0.543 0.533 0.527 0.370 0.374 0.339 0.536 0.543 0.554 0.539 0.437 0.351 0.204 0.306 0.533 0.312 0.533 0.533 0.527 0.556
smac_SVM_100 0.543 0.543 0.527 0.291 0.544 0.543 0.370 0.308 0.533 0.530 0.303 0.549 0.321 0.300 0.539 0.316 0.294 0.242 0.300 0.539
de_KNN_25 0.553 0.577 0.550 0.537 0.543 0.553 0.560 0.567 0.543 0.547 0.590 0.560 0.560 0.553 0.533 0.547 0.577 0.550 0.573 0.543
de_KNN_100 0.547 0.557 0.583 0.550 0.567 0.540 0.543 0.547 0.553 0.567 0.567 0.567 0.540 0.533 0.540 0.550 0.560 0.543 0.543 0.543
de_KNN_50 0.537 0.533 0.543 0.550 0.547 0.587 0.550 0.567 0.553 0.533 0.550 0.577 0.563 0.577 0.547 0.567 0.547 0.570 0.557 0.560
de_DTC_25 0.463 0.517 0.557 0.553 0.553 0.550 0.563 0.540 0.497 0.507 0.453 0.553 0.543 0.510 0.553 0.537 0.533 0.513 0.573 0.553
de_DTC_100 0.550 0.573 0.550 0.467 0.560 0.530 0.543 0.530 0.540 0.510 0.510 0.523 0.530 0.480 0.510 0.507 0.577 0.493 0.557 0.487
de_DTC_50 0.460 0.610 0.510 0.527 0.533 0.527 0.550 0.563 0.543 0.560 0.533 0.553 0.523 0.570 0.537 0.520 0.477 0.490 0.540 0.537
de_RF_25 0.603 0.603 0.610 0.583 0.593 0.570 0.580 0.583 0.593 0.580 0.603 0.590 0.587 0.600 0.590 0.580 0.590 0.600 0.580 0.593
de_RF_100 0.590 0.590 0.570 0.557 0.587 0.603 0.613 0.573 0.583 0.570 0.580 0.610 0.587 0.607 0.597 0.603 0.597 0.597 0.590 0.603
de_RF_50 0.583 0.580 0.607 0.583 0.583 0.603 0.583 0.600 0.583 0.587 0.587 0.600 0.573 0.580 0.580 0.597 0.587 0.587 0.597 0.570
de_SVM_25 0.010 0.027 0.043 0.027 0.027 0.020 0.010 0.020 0.057 0.057 0.027 0.017 0.033 0.040 0.010 0.033 0.017 0.020 0.057 0.000
de_SVM_100 0.000 0.037 0.030 0.030 0.033 0.043 0.000 0.043 0.033 0.043 0.010 0.020 0.043 0.050 0.043 0.020 0.027 0.040 0.027 0.027
de_SVM_50 0.010 0.043 0.017 0.030 0.057 0.037 0.017 0.037 0.027 0.020 0.000 0.020 0.043 0.027 0.037 0.010 0.027 0.027 0.037 0.010
grid_KNN_25 0.527 0.537 0.560 0.560 0.553
grid_KNN_100 0.527 0.537 0.560 0.560 0.553
grid_KNN_50 0.527 0.537 0.560 0.560 0.553
grid_DTC_25 0.557 0.550 0.570 0.523 0.543
grid_DTC_100 0.560 0.533 0.487 0.560 0.563
grid_DTC_50 0.560 0.520 0.570 0.537 0.510
grid_RF_25 0.593 0.567 0.570 0.580 0.597
grid_RF_100 0.597 0.600 0.573 0.597 0.593
grid_RF_50 0.603 0.583 0.607 0.587 0.577
grid_SVM_25 0.030 0.030 0.030 0.030 0.030
grid_SVM_100 0.020 0.000 0.000 0.010 0.010
grid_SVM_50 0.000 0.000 0.000 0.000 0.000
