smac_KNN_25 0.280 0.280 0.280 0.280 0.265 0.280 0.280 0.280 0.280 0.280 0.190 0.280 0.280 0.280 0.270 0.280 0.280 0.280 0.280 0.280
smac_KNN_100 0.249 0.265 0.190 0.275 0.280 0.286 0.280 0.190 0.280 0.259 0.190 0.280 0.280 0.280 0.280 0.265 0.190 0.265 0.280 0.280
smac_KNN_50 0.280 0.280 0.286 0.280 0.280 0.280 0.280 0.254 0.280 0.280 0.280 0.280 0.280 0.254 0.270 0.280 0.265 0.280 0.280 0.280
smac_DTC_25 0.349 0.365 0.376 0.302 0.392 0.339 0.381 0.376 0.296 0.354 0.365 0.365 0.444 0.286 0.317 0.444 0.286 0.265 0.370
smac_DTC_100 0.307 0.317 0.444 0.328 0.360 0.349 0.365 0.365 0.302 0.354 0.317 0.317 0.365 0.333 0.444 0.365 0.344 0.423 0.365
smac_DTC_50 0.376 0.344 0.323 0.365 0.423 0.365 0.444 0.360 0.296 0.413 0.365 0.381 0.365 0.392 0.307 0.413 0.323 0.344 0.328
smac_RF_25 0.333 0.317 0.344 0.349 0.302 0.254 0.339 0.312 0.323 0.328 0.302 0.302 0.238 0.339 0.365 0.291 0.328 0.323 0.328 0.328
smac_RF_100 0.354 0.339 0.333 0.317 0.323 0.354 0.323 0.328 0.360 0.344 0.339 0.328 0.365 0.376 0.365 0.323 0.349 0.323 0.323 0.328
smac_RF_50 0.333 0.349 0.323 0.328 0.302 0.349 0.333 0.333 0.376 0.344 0.312 0.323 0.238 0.339 0.365 0.317 0.317 0.302 0.323 0.323
smac_SVM_25 0.317 0.302 0.397 0.296 0.386 0.339 0.339 0.508 0.365 0.328 0.307 0.503 0.376 0.354 0.312 0.360 0.291 0.339 0.333 0.386
smac_SVM_50 0.354 0.354 0.339 0.296 1.000 0.339 0.354 0.370 0.302 0.296 0.323 0.455 0.312 0.312 0.312 0.423 0.291 0.344 0.354 0.354
smac_SVM_100 0.381 0.333 0.370 0.323 0.439 0.392 0.392 0.407 0.460 0.370 0.365 0.434 0.540 0.365 0.370 0.429 0.376 0.397 0.434 0.418
