
random_KNN_25 0.297 0.217 0.263 0.280 0.207 0.250 0.277 0.173 0.193 0.260 0.220 0.220 0.230 0.213 0.213 0.320 0.260 0.207 0.273 0.253
random_KNN_100 0.297 0.217 0.263 0.280 0.207 0.250 0.277 0.173 0.193 0.260 0.220 0.220 0.230 0.213 0.213 0.320 0.260 0.207 0.273 0.253
random_KNN_50 0.297 0.217 0.263 0.280 0.207 0.250 0.277 0.173 0.193 0.260 0.220 0.220 0.230 0.213 0.213 0.320 0.260 0.207 0.273 0.253
random_DTC_25 0.363 0.267 0.313 0.343 0.310 0.283 0.250 0.303 0.307 0.273 0.363 0.293 0.273 0.307 0.213 0.253 0.300 0.343 0.340 0.333
random_DTC_100 0.363 0.267 0.313 0.343 0.310 0.283 0.250 0.303 0.307 0.273 0.363 0.293 0.273 0.307 0.213 0.253 0.300 0.343 0.340 0.333
random_DTC_50 0.363 0.267 0.313 0.343 0.310 0.283 0.250 0.303 0.307 0.273 0.363 0.293 0.273 0.307 0.213 0.253 0.300 0.343 0.340 0.333
random_RF_25 0.373 0.380 0.377 0.340 0.343 0.357 0.387 0.403 0.357 0.377 0.383 0.380 0.410 0.370 0.343 0.330 0.347 0.373 0.327 0.343
random_RF_100 0.373 0.380 0.377 0.340 0.343 0.357 0.387 0.403 0.357 0.377 0.383 0.380 0.410 0.370 0.343 0.330 0.347 0.373 0.327 0.343
random_RF_50 0.373 0.380 0.377 0.340 0.343 0.357 0.387 0.403 0.357 0.377 0.383 0.380 0.410 0.370 0.343 0.330 0.347 0.373 0.327 0.343
random_SVM_25 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
random_SVM_100 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
random_SVM_50 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
smac_KNN_25 0.434 0.438 0.413 0.432 0.306 0.306 0.422 0.434 0.427 0.397 0.435 0.450 0.306 0.441 0.416 0.438 0.383 0.435 0.306 0.448
smac_KNN_100 0.453 0.441 0.438 0.438 0.438 0.438 0.438 0.438 0.441 0.431 0.432 0.432 0.438 0.431 0.441 0.446 0.438 0.441 0.444 0.438
smac_KNN_50 0.450 0.438 0.438 0.457 0.438 0.434 0.435 0.413 0.453 0.409 0.425 0.438 0.397 0.446 0.306 0.438 0.370 0.438 0.407 0.432
smac_DTC_25 0.394 0.438 0.382 0.391 0.421 0.433 0.403 0.430 0.372 0.434 0.391 0.352 0.412 0.406 0.400 0.415 0.394 0.417 0.372
smac_DTC_100 0.391 0.409 0.369 0.390 0.371 0.378 0.439 0.417 0.440 0.394 0.406 0.394 0.400 0.441 0.393 0.391 0.381 0.372 0.390
smac_DTC_50 0.400 0.429 0.443 0.394 0.400 0.409 0.406 0.431 0.431 0.382 0.438 0.450 0.456 0.400 0.391 0.391 0.403 0.409 0.409
smac_RF_25 0.410 0.433 0.430 0.430 0.426 0.417 0.417 0.417 0.397 0.435 0.407 0.430 0.430 0.433 0.430 0.386 0.433 0.410 0.410 0.433
smac_RF_100 0.403 0.427 0.151 0.426 0.045 0.000 0.188 0.433 0.427 0.151 0.000 0.420 0.413 0.413 0.420 0.242 0.400 0.410 0.188 0.407
smac_RF_50 0.427 0.413 0.407 0.417 0.414 0.441 0.147 0.437 0.000 0.424 0.437 0.443 0.410 0.403 0.410 0.130 0.441 0.410 0.443 0.417
smac_SVM_25 0.406 0.359 0.361 0.376 0.376 0.371 0.373 0.206 0.194 0.362 0.206 0.362 0.259 0.317 0.376 0.189 0.362 0.333 0.368 0.359
smac_SVM_50 0.204 0.333 0.208 0.341 0.226 0.308 0.235 0.359 0.208 0.151 0.192 0.361 0.359 0.361 0.367 0.374 0.367 0.087 0.158 0.371
smac_SVM_100 0.206 0.152 0.364 0.397 0.192 0.185 0.347 0.226 0.383 0.298 0.210 0.226 0.234 0.358 0.170 0.308 0.358 0.168 0.210 0.192
de_KNN_25 0.217 0.193 0.233 0.267 0.207 0.220 0.180 0.327 0.183 0.313 0.230 0.200 0.267 0.207 0.267 0.267 0.260 0.263 0.220 0.250
de_KNN_100 0.240 0.223 0.260 0.160 0.173 0.213 0.257 0.233 0.327 0.220 0.217 0.297 0.177 0.303 0.213 0.230 0.280 0.270 0.230 0.200
de_KNN_50 0.173 0.333 0.220 0.267 0.273 0.213 0.240 0.207 0.220 0.283 0.313 0.267 0.220 0.267 0.230 0.233 0.240 0.230 0.220 0.250
de_DTC_25 0.243 0.320 0.303 0.303 0.263 0.297 0.293 0.317 0.320 0.283 0.347 0.290 0.300 0.353 0.300 0.350 0.333 0.220 0.320 0.290
de_DTC_100 0.303 0.270 0.290 0.267 0.257 0.307 0.300 0.363 0.297 0.287 0.360 0.357 0.327 0.307 0.323 0.240 0.313 0.247 0.333 0.380
de_DTC_50 0.340 0.283 0.303 0.250 0.323 0.253 0.337 0.337 0.227 0.353 0.377 0.337 0.237 0.277 0.317 0.300 0.260 0.343 0.283 0.280
de_RF_25 0.370 0.343 0.367 0.357 0.357 0.370 0.353 0.363 0.380 0.390 0.330 0.410 0.380 0.380 0.373 0.360 0.370 0.390 0.343 0.333
de_RF_100 0.353 0.387 0.357 0.380 0.367 0.343 0.357 0.343 0.357 0.367 0.363 0.370 0.360 0.347 0.323 0.363 0.337 0.367 0.347 0.367
de_RF_50 0.350 0.363 0.370 0.353 0.340 0.390 0.360 0.360 0.383 0.380 0.387 0.393 0.347 0.363 0.377 0.350 0.347 0.400 0.380 0.343
de_SVM_25 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
de_SVM_100 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
de_SVM_50 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
grid_KNN_25 0.280 0.233 0.213 0.267 0.263
grid_KNN_100 0.280 0.233 0.213 0.267 0.263
grid_KNN_50 0.280 0.233 0.213 0.267 0.263 0.220 0.183 0.230 0.230 0.173 0.210 0.257 0.243 0.303 0.230 0.217 0.173 0.267 0.217 0.227
grid_DTC_25 0.260 0.287 0.297 0.293 0.277
grid_DTC_100 0.233 0.353 0.320 0.370 0.277
grid_DTC_50 0.273 0.313 0.310 0.253 0.330 0.400 0.300 0.260 0.210 0.313 0.253 0.303 0.293 0.220 0.283 0.237 0.327 0.303 0.230 0.267
grid_RF_25 0.377 0.353 0.373 0.357 0.377
grid_RF_100 0.363 0.353 0.373 0.377 0.360
grid_RF_50 0.377 0.370 0.380 0.387 0.373
grid_SVM_25 0.000 0.000 0.000 0.000 0.000
grid_SVM_100 0.000 0.000 0.000 0.000 0.000
grid_SVM_50 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
