
random_KNN_25 0.057 0.057 0.060 0.057 0.053 0.060 0.060 0.057 0.057 0.060 0.057 0.057 0.057 0.057 0.057 0.053 0.057 0.053 0.053 0.057
random_KNN_100 0.057 0.057 0.060 0.057 0.053 0.060 0.060 0.057 0.057 0.060 0.057 0.057 0.057 0.057 0.057 0.053 0.057 0.053 0.053 0.057
random_KNN_50 0.057 0.057 0.060 0.057 0.053 0.060 0.060 0.057 0.057 0.060 0.057 0.057 0.057 0.057 0.057 0.053 0.057 0.053 0.053 0.057
random_DTC_25 0.073 0.057 0.053 0.060 0.070 0.060 0.067 0.063 0.060 0.063 0.053 0.047 0.053 0.063 0.063 0.047 0.067 0.067 0.057 0.070
random_DTC_100 0.073 0.057 0.053 0.060 0.070 0.060 0.067 0.063 0.060 0.063 0.053 0.047 0.053 0.063 0.063 0.047 0.067 0.067 0.057 0.070
random_DTC_50 0.073 0.057 0.053 0.060 0.070 0.060 0.067 0.063 0.060 0.063 0.053 0.047 0.053 0.063 0.063 0.047 0.067 0.067 0.057 0.070
random_RF_25 0.053 0.053 0.053 0.053 0.063 0.057 0.060 0.057 0.053 0.057 0.057 0.060 0.060 0.057 0.053 0.057 0.057 0.060 0.053 0.053
random_RF_100 0.053 0.053 0.053 0.053 0.063 0.057 0.060 0.057 0.053 0.057 0.057 0.060 0.060 0.057 0.053 0.057 0.057 0.060 0.053 0.053
random_RF_50 0.053 0.053 0.053 0.053 0.063 0.057 0.060 0.057 0.053 0.057 0.057 0.060 0.060 0.057 0.053 0.057 0.057 0.060 0.053 0.053
random_SVM_25 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
random_SVM_100 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
random_SVM_50 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
smac_KNN_25 0.583 0.604 0.667 0.646 0.646 0.667 0.646 0.646 0.667 0.646 0.646 0.667 0.667 0.667 0.667 0.646 0.667 0.625 0.646 0.604
smac_KNN_100 0.646 0.729 0.625 0.646 0.646 0.708 0.625 0.625 0.562 0.667 0.625 0.646 0.625 0.667 0.646 0.708 0.646 0.646 0.646 0.646
smac_KNN_50 0.625 0.667 0.688 0.688 0.604 0.646 0.667 0.667 0.667 0.667 0.688 0.646 0.688 0.708 0.646 0.729 0.646 0.688 0.646 0.625
