
random_KNN_25 1.000 0.987 1.000 0.987 1.000 1.000 0.993 0.990 0.987 0.990 1.000 0.990 1.000 0.990 0.987 0.987 1.000 0.987 1.000 0.987
random_KNN_100 1.000 0.987 1.000 0.987 1.000 1.000 0.993 0.990 0.987 0.990 1.000 0.990 1.000 0.990 0.987 0.987 1.000 0.987 1.000 0.987
random_KNN_50 1.000 0.987 1.000 0.987 1.000 1.000 0.993 0.990 0.987 0.990 1.000 0.990 1.000 0.990 0.987 0.987 1.000 0.987 1.000 0.987
random_DTC_25 0.993 0.987 0.983 0.987 1.000 0.980 1.000 0.983 0.993 0.970 1.000 1.000 0.987 0.980 0.983 0.993 0.993 0.990 0.987 0.993
random_DTC_100 0.993 0.987 0.983 0.987 1.000 0.980 1.000 0.983 0.993 0.970 1.000 1.000 0.987 0.980 0.983 0.993 0.993 0.990 0.987 0.993
random_DTC_50 0.993 0.987 0.983 0.987 1.000 0.980 1.000 0.983 0.993 0.970 1.000 1.000 0.987 0.980 0.983 0.993 0.993 0.990 0.987 0.993
random_RF_25 0.993 0.993 1.000 1.000 0.993 0.993 0.993 0.993 1.000 1.000 1.000 1.000 0.993 1.000 0.993 0.993 0.993 1.000 0.993 0.993
random_RF_100 0.993 0.993 1.000 1.000 0.993 0.993 0.993 0.993 1.000 1.000 1.000 1.000 0.993 1.000 0.993 0.993 0.993 1.000 0.993 0.993
random_RF_50 0.993 0.993 1.000 1.000 0.993 0.993 0.993 0.993 1.000 1.000 1.000 1.000 0.993 1.000 0.993 0.993 0.993 1.000 0.993 0.993
random_SVM_25 0.570 0.537 0.623 0.860 0.623 0.810 0.287 0.810 0.863 0.283 0.863 0.620 0.613 0.907 0.583 0.550 0.287 0.913 0.287 0.563
random_SVM_100 0.570 0.537 0.623 0.860 0.623 0.810 0.287 0.810 0.863 0.283 0.863 0.620 0.613 0.907 0.583 0.550 0.287 0.913 0.287 0.563
random_SVM_50 0.570 0.537 0.623 0.860 0.623 0.810 0.287 0.810 0.863 0.283 0.863 0.620 0.613 0.907 0.583 0.550 0.287 0.913 0.287 0.563
smac_KNN_25 0.595 0.568 0.622 0.595 0.649 0.649 0.649 0.568 0.541 0.622 0.595 0.622 0.568 0.622 0.541 0.568 0.595 0.622 0.649 0.595
smac_KNN_100 0.595 0.595 0.568 0.649 0.649 0.568 0.622 0.649 0.622 0.622 0.595 0.622 0.595 0.595 0.649 0.568 0.649 0.622 0.595 0.649
