
random_KNN_25 0.010 0.053 0.057 0.023 0.040 0.003 0.027 0.030 0.017 0.053 0.053 0.037 0.060 0.030 0.037 0.067 0.063 0.033 0.033 0.000
random_KNN_100 0.010 0.053 0.057 0.023 0.040 0.003 0.027 0.030 0.017 0.053 0.053 0.037 0.060 0.030 0.037 0.067 0.063 0.033 0.033 0.000
random_KNN_50 0.010 0.053 0.057 0.023 0.040 0.003 0.027 0.030 0.017 0.053 0.053 0.037 0.060 0.030 0.037 0.067 0.063 0.033 0.033 0.000
random_DTC_25 0.043 0.017 0.013 0.000 0.037 0.027 0.000 0.027 0.023 0.017 0.023 0.063 0.013 0.067 0.000 0.000 0.013 0.017 0.000 0.000
random_DTC_100 0.043 0.017 0.013 0.000 0.037 0.027 0.000 0.027 0.023 0.017 0.023 0.063 0.013 0.067 0.000 0.000 0.013 0.017 0.000 0.000
random_DTC_50 0.043 0.017 0.013 0.000 0.037 0.027 0.000 0.027 0.023 0.017 0.023 0.063 0.013 0.067 0.000 0.000 0.013 0.017 0.000 0.000
random_RF_25 0.000 0.000 0.000 0.013 0.020 0.010 0.000 0.000 0.010 0.000 0.007 0.000 0.000 0.000 0.020 0.023 0.000 0.020 0.000 0.000
random_RF_100 0.000 0.000 0.000 0.013 0.020 0.010 0.000 0.000 0.010 0.000 0.007 0.000 0.000 0.000 0.020 0.023 0.000 0.020 0.000 0.000
random_RF_50 0.000 0.000 0.000 0.013 0.020 0.010 0.000 0.000 0.010 0.000 0.007 0.000 0.000 0.000 0.020 0.023 0.000 0.020 0.000 0.000
random_SVM_25 0.007 0.003 0.007 0.000 0.010 0.003 0.000 0.007 0.010 0.003 0.000 0.003 0.003 0.003 0.007 0.013 0.007 0.007 0.007 0.007
random_SVM_100 0.007 0.003 0.007 0.000 0.010 0.003 0.000 0.007 0.010 0.003 0.000 0.003 0.003 0.003 0.007 0.013 0.007 0.007 0.007 0.007
random_SVM_50 0.007 0.003 0.007 0.000 0.010 0.003 0.000 0.007 0.010 0.003 0.000 0.003 0.003 0.003 0.007 0.013 0.007 0.007 0.007 0.007
smac_KNN_25 0.077 0.036 0.053 0.053 0.053 0.036 0.044 0.045 0.027 0.053 0.036 0.085 0.052 0.053 0.078 0.044 0.027 0.095 0.062 0.044
