
random_KNN_25 0.500 0.470 0.510 0.500 0.500 0.507 0.503 0.500 0.510 0.513 0.500 0.500 0.497 0.493 0.493 0.517 0.507 0.500 0.507 0.507
random_KNN_100 0.500 0.470 0.510 0.500 0.500 0.507 0.503 0.500 0.510 0.513 0.500 0.500 0.497 0.493 0.493 0.517 0.507 0.500 0.507 0.507
random_KNN_50 0.500 0.470 0.510 0.500 0.500 0.507 0.503 0.500 0.510 0.513 0.500 0.500 0.497 0.493 0.493 0.517 0.507 0.500 0.507 0.507
random_DTC_25 0.493 0.510 0.523 0.540 0.493 0.503 0.540 0.453 0.550 0.503 0.473 0.513 0.483 0.517 0.503 0.497 0.540 0.523 0.513 0.520
random_DTC_100 0.493 0.510 0.523 0.540 0.493 0.503 0.540 0.453 0.550 0.503 0.473 0.513 0.483 0.517 0.503 0.497 0.540 0.523 0.513 0.520
random_DTC_50 0.493 0.510 0.523 0.540 0.493 0.503 0.540 0.453 0.550 0.503 0.473 0.513 0.483 0.517 0.503 0.497 0.540 0.523 0.513 0.520
random_RF_25 0.573 0.570 0.563 0.553 0.580 0.587 0.583 0.547 0.580 0.557 0.560 0.577 0.563 0.573 0.547 0.583 0.570 0.573 0.583 0.573
random_RF_100 0.573 0.570 0.563 0.553 0.580 0.587 0.583 0.547 0.580 0.557 0.560 0.577 0.563 0.573 0.547 0.583 0.570 0.573 0.583 0.573
random_RF_50 0.573 0.570 0.563 0.553 0.580 0.587 0.583 0.547 0.580 0.557 0.560 0.577 0.563 0.573 0.547 0.583 0.570 0.573 0.583 0.573
random_SVM_25 0.013 0.007 0.013 0.007 0.013 0.000 0.007 0.007 0.013 0.007 0.007 0.007 0.007 0.013 0.007 0.013 0.013 0.013 0.007 0.000
random_SVM_100 0.013 0.007 0.013 0.007 0.013 0.000 0.007 0.007 0.013 0.007 0.007 0.007 0.007 0.013 0.007 0.013 0.013 0.013 0.007 0.000
random_SVM_50 0.013 0.007 0.013 0.007 0.013 0.000 0.007 0.007 0.013 0.007 0.007 0.007 0.007 0.013 0.007 0.013 0.013 0.013 0.007 0.000
smac_KNN_25 0.386 0.386 0.386 0.386 0.336 0.386 0.438 0.336 0.386 0.336 0.502 0.386 0.438 0.438 0.529 0.488 0.386 0.438 0.386 0.438
smac_KNN_100 0.386 0.386 0.386 0.386 0.386 0.386 0.438 0.438 0.502 0.386 0.386 0.438 0.386 0.386 0.386 0.386 0.386 0.438 0.386 0.386
smac_KNN_50 0.386 0.386 0.386 0.386 0.438 0.336 0.386 0.386 0.336 0.386 0.386 0.511 0.386 0.386 0.336 0.386 0.386 0.438 0.386 0.386
smac_DTC_25 0.481 0.476 0.510 0.544 0.512 0.538 0.493 0.478 0.479 0.546 0.503 0.504 0.478 0.531 0.510 0.467 0.514 0.536 0.524 0.480
smac_DTC_100 0.515 0.509 0.508 0.505 0.486 0.482 0.476 0.462 0.466 0.496 0.492 0.516 0.515 0.513 0.533 0.532 0.522 0.514 0.516 0.493
smac_DTC_50 0.490 0.482 0.483 0.521 0.524 0.532 0.474 0.522 0.513 0.499 0.524 0.535 0.495 0.525 0.482 0.541 0.518 0.482 0.484 0.524
smac_RF_25 0.570 0.556 0.553 0.553 0.568 0.542 0.557 0.554 0.558 0.565 0.551 0.554 0.562 0.550 0.553 0.566 0.548 0.563 0.541 0.556
smac_RF_100 0.548 0.557 0.558 0.555 0.555 0.553 0.545 0.560 0.548 0.544 0.551 0.548 0.537 0.560 0.544 0.562 0.555 0.561 0.557 0.565
smac_RF_50 0.554 0.545 0.561 0.568 0.548 0.551 0.569 0.554 0.548 0.545 0.556 0.547 0.570 0.546 0.578 0.564 0.569 0.553 0.556 0.576
smac_SVM_25 0.500 0.427 0.291 0.460 0.554
smac_SVM_50 0.388 0.516 0.300 0.171 0.377
de_KNN_25 0.510 0.477 0.507 0.467 0.483 0.497 0.500 0.507 0.513 0.510 0.490 0.503 0.513 0.493 0.500 0.483 0.473 0.490 0.493 0.513
de_KNN_100 0.507 0.483 0.510 0.487 0.503 0.513 0.510 0.477 0.477 0.513 0.510 0.510 0.467 0.507 0.507 0.503 0.510 0.473 0.500 0.500
de_KNN_50 0.507 0.473 0.507 0.513 0.513 0.510 0.490 0.507 0.510 0.517 0.503 0.510 0.510 0.513 0.493 0.477 0.517 0.510 0.510 0.490
de_DTC_25 0.467 0.523 0.530 0.523 0.550 0.543 0.483 0.520 0.580 0.533 0.500 0.493 0.523 0.453 0.510 0.483 0.530 0.483 0.527 0.507
de_DTC_100 0.540 0.447 0.523 0.480 0.547 0.513 0.503 0.477 0.533 0.520 0.507 0.473 0.517 0.530 0.487 0.573 0.507 0.517 0.537 0.470
de_DTC_50 0.453 0.533 0.543 0.533 0.550 0.480 0.500 0.487 0.480 0.540 0.510 0.513 0.510 0.547 0.497 0.547 0.577 0.527 0.510 0.503
de_RF_25 0.563 0.583 0.560 0.537 0.560 0.563 0.580 0.553 0.570 0.577 0.563 0.567 0.573 0.587 0.573 0.560 0.563 0.570 0.580 0.580
de_RF_100 0.573 0.587 0.567 0.567 0.553 0.557 0.557 0.553 0.577 0.573 0.580 0.563 0.573 0.567 0.543 0.590 0.563 0.557 0.553 0.557
de_RF_50 0.553 0.567 0.563 0.523 0.573 0.577 0.570 0.533 0.553 0.580 0.557 0.563 0.560 0.580 0.563 0.583 0.573 0.577 0.560 0.553
de_SVM_25 0.000 0.007 0.000 0.013 0.000 0.000 0.007 0.007 0.013 0.020 0.007 0.000 0.000 0.007 0.007 0.000 0.007 0.007 0.007 0.013
de_SVM_100 0.007 0.013 0.007 0.013 0.013 0.007 0.013 0.007 0.007 0.007 0.020 0.013 0.007 0.013 0.007 0.013 0.017 0.007 0.007 0.007
de_SVM_50 0.007 0.013 0.007 0.013 0.007 0.013 0.000 0.007 0.000 0.000 0.013 0.000 0.007 0.007 0.013 0.000 0.013 0.007 0.007 0.007
grid_KNN_25 0.513 0.507 0.503 0.507 0.497
grid_KNN_100 0.513 0.507 0.503 0.507 0.497
grid_KNN_50 0.513 0.507 0.503 0.507 0.497
grid_DTC_25 0.500 0.497 0.467 0.473 0.493
grid_DTC_100 0.503 0.503 0.523 0.480 0.463
grid_DTC_50 0.460 0.460 0.507 0.517 0.507
grid_RF_25 0.570 0.597 0.577 0.593 0.597
grid_RF_100 0.577 0.567 0.570 0.567 0.583
grid_RF_50 0.583 0.587 0.570 0.577 0.583
grid_SVM_25 0.000 0.000 0.000 0.000 0.000
