
smac_KNN_25 0.402 0.381 0.381 0.433 0.395 0.319 0.433 0.319 0.402 0.319 0.381 0.381 0.319 0.402 0.361 0.433 0.421 0.408 0.433 0.415
smac_KNN_100 0.388 0.402 0.381 0.381 0.388 0.319 0.421 0.381 0.388 0.319 0.388 0.381 0.319 0.388 0.420 0.381 0.413 0.381 0.381 0.388
smac_KNN_50 0.395 0.433 0.319 0.421 0.381 0.319 0.408 0.388 0.395 0.361 0.433 0.402 0.421 0.402 0.381 0.319 0.319 0.381 0.408 0.381
smac_DTC_25 0.481 0.383 0.383 0.407 0.383 0.383 0.397 0.523 0.383 0.502 0.465 0.494 0.477 0.423 0.383 0.523 0.383 0.390 0.383
smac_DTC_100 0.383 0.383 0.383 0.397 0.383 0.383 0.383 0.383 0.400 0.383 0.383 0.383 0.383 0.471 0.383 0.403 0.383 0.383 0.383
smac_DTC_50 0.472 0.383 0.383 0.383 0.383 0.383 0.390 0.390 0.383 0.383 0.390 0.506 0.523 0.390 0.383 0.410 0.383 0.383 0.383
smac_RF_25 0.381 0.388 0.390 0.374 0.362 0.327 0.402 0.402 0.381 0.369 0.368 0.369 0.383 0.361 0.327 0.374 0.395 0.390 0.388 0.415
smac_RF_100 0.335 0.383 0.341 0.362 0.355 0.341 0.327 0.362 0.369 0.327 0.355 0.362 0.362 0.353 0.312 0.362 0.383 0.383 0.348 0.362
smac_RF_50 0.395 0.395 0.342 0.341 0.362 0.341 0.410 0.381 0.388 0.362 0.390 0.348 0.362 0.355 0.339 0.355 0.341 0.383 0.381 0.362
smac_SVM_25 0.421 0.374 0.415 0.413 0.494 0.395 0.502 0.395 0.452 0.434 0.361 0.359 0.395 0.408 0.452 0.100 0.388 0.445 0.374 0.441
smac_SVM_50 0.408 0.388 0.353 0.413 0.484 0.381 0.421 0.395 0.380 0.381 0.381 0.395 0.388 0.460 0.415 0.402 0.366 0.374 0.935 0.381
smac_SVM_100 0.381 0.374 0.395 0.388 0.374 0.415 0.346 0.388 0.395 0.381 0.421 0.381 0.381 0.381 0.395 0.447 0.420 0.395 0.490 0.374
