
random_KNN_25 0.727 0.827 0.807 0.757 0.747 0.740 0.833 0.737 0.803 0.750 0.730 0.777 0.737 0.710 0.787 0.657 0.757 0.813 0.737 0.727
random_KNN_100 0.727 0.827 0.807 0.757 0.747 0.740 0.833 0.737 0.803 0.750 0.730 0.777 0.737 0.710 0.787 0.657 0.757 0.813 0.737 0.727
random_KNN_50 0.727 0.827 0.807 0.757 0.747 0.740 0.833 0.737 0.803 0.750 0.730 0.777 0.737 0.710 0.787 0.657 0.757 0.813 0.737 0.727
random_DTC_25 0.673 0.787 0.700 0.690 0.753 0.653 0.673 0.683 0.700 0.700 0.700 0.703 0.727 0.773 0.687 0.703 0.663 0.710 0.673 0.640
random_DTC_100 0.673 0.787 0.700 0.690 0.753 0.653 0.673 0.683 0.700 0.700 0.700 0.703 0.727 0.773 0.687 0.703 0.663 0.710 0.673 0.640
random_DTC_50 0.673 0.787 0.700 0.690 0.753 0.653 0.673 0.683 0.700 0.700 0.700 0.703 0.727 0.773 0.687 0.703 0.663 0.710 0.673 0.640
random_RF_25 0.747 0.827 0.790 0.867 0.790 0.780 0.853 0.800 0.790 0.767 0.767 0.857 0.823 0.780 0.763 0.843 0.877 0.803 0.773 0.760
random_RF_100 0.747 0.827 0.790 0.867 0.790 0.780 0.853 0.800 0.790 0.767 0.767 0.857 0.823 0.780 0.763 0.843 0.877 0.803 0.773 0.760
random_RF_50 0.747 0.827 0.790 0.867 0.790 0.780 0.853 0.800 0.790 0.767 0.767 0.857 0.823 0.780 0.763 0.843 0.877 0.803 0.773 0.760
random_SVM_25 0.513 0.483 0.243 0.483 0.487 0.483 0.720 0.477 0.120 0.720 0.567 0.723 0.517 0.473 0.277 0.727 0.720 0.480 0.720 0.723
random_SVM_100 0.513 0.483 0.243 0.483 0.487 0.483 0.720 0.477 0.120 0.720 0.567 0.723 0.517 0.473 0.277 0.727 0.720 0.480 0.720 0.723
random_SVM_50 0.513 0.483 0.243 0.483 0.487 0.483 0.720 0.477 0.120 0.720 0.567 0.723 0.517 0.473 0.277 0.727 0.720 0.480 0.720 0.723
smac_KNN_25 0.093 0.113 0.109 0.109 0.109 0.060 0.109 0.125 0.125 0.121 0.109 0.121 0.109 0.105 0.109 0.105 0.105 0.105 0.117 0.125
smac_KNN_100 0.109 0.109 0.109 0.117 0.109 0.105 0.109 0.109 0.125 0.109 0.105 0.121 0.117 0.105 0.109 0.117 0.109 0.105 0.117 0.109
smac_KNN_50 0.117 0.113 0.105 0.109 0.117 0.109 0.121 0.105 0.125 0.109 0.113 0.105 0.109 0.113 0.121 0.105 0.109 0.109 0.105 0.109
smac_DTC_25 0.073 0.065 0.097 0.097 0.085 0.105 0.109 0.073 0.073 0.044 0.097 0.093 0.125 0.081 0.129 0.157 0.073 0.113 0.129 0.085
