
default_KNN_25 0.763 0.753 0.770 0.747
default_DTC_25 0.753 0.730 0.743 0.747
default_RF_25 0.777 0.777 0.763 0.763
default_SVM_25 0.797 0.803 0.800 0.803
smac_KNN_25 0.733 0.733 0.763 0.727
smac_DTC_25 0.775 0.697 0.629 0.629
smac_RF_25 0.767 0.788 0.788 0.773
smac_SVM_25 0.766 0.762 0.774 0.455
random_KNN_25 0.737 0.760 0.760 0.753
random_DTC_25 0.760 0.763 0.787 0.770
random_RF_25 0.790 0.790 0.783 0.790
random_SVM_25 0.800 0.800 0.800 0.800
de_KNN_25 0.760 0.760 0.760 0.750
de_DTC_25 0.787 0.767 0.790 0.783
de_RF_25 0.793 0.783 0.793 0.783
de_SVM_25 0.800 0.800 0.800 0.800
