
default_KNN_25 0.007 0.008 0.008 0.008
default_DTC_25 0.010 0.010 0.010 0.010
default_RF_25 0.618 0.639 0.659 0.672
default_SVM_25 0.012 0.012 0.013 0.012
smac_KNN_25 114.679 126.622 109.534 100.558
smac_DTC_25 98.913 95.268 105.698 94.463
smac_RF_25 106.621 97.563 101.821 105.058
smac_SVM_25 89.743 85.890 88.546 87.608
random_KNN_25 0.131 0.131 0.131 0.131
random_DTC_25 0.072 0.072 0.072 0.072
random_RF_25 34.249 34.270 34.290 34.303
random_SVM_25 0.132 0.131 0.132 0.132
de_KNN_25 0.146 0.147 0.147 0.147
de_DTC_25 0.094 0.094 0.095 0.095
de_RF_25 37.071 37.092 37.111 37.124
de_SVM_25 0.157 0.156 0.157 0.157
grid_KNN_25 0.058 0.058 0.058 0.058
grid_DTC_25 0.042 0.043 0.043 0.043
grid_RF_25 9.358 9.379 9.399 9.411
grid_SVM_25 0.095 0.094 0.095 0.095
