
default_KNN_25 0.313 0.290 0.300 0.293
default_DTC_25 0.373 0.360 0.340 0.367
default_RF_25 0.403 0.390 0.393 0.377
default_SVM_25 0.320 0.307 0.303 0.303
smac_KNN_25 0.817 0.704 0.718 0.732
smac_DTC_25 0.761 0.789 0.789 0.803
smac_RF_25 0.803 0.803 0.803 0.789
smac_SVM_25 0.803 0.746 0.775 0.732
random_KNN_25 0.213 0.207 0.200 0.193
random_DTC_25 0.230 0.280 0.260 0.273
random_RF_25 0.240 0.260 0.257 0.243
random_SVM_25 0.503 0.763 0.263 0.180
de_KNN_25 0.213 0.207 0.207 0.200
de_DTC_25 0.253 0.243 0.290 0.293
de_RF_25 0.253 0.253 0.250 0.257
de_SVM_25 0.713 0.763 0.750 0.520
grid_KNN_25 0.213 0.213 0.207 0.207
grid_DTC_25 0.267 0.283 0.283 0.283
grid_RF_25 0.247 0.247 0.250 0.250
grid_SVM_25 0.233 0.233 0.187 0.280
