
default_KNN_25 0.009 0.009 0.009 0.009
default_DTC_25 0.010 0.011 0.011 0.011
default_RF_25 0.616 0.631 0.643 0.596
default_SVM_25 -0.012 -0.003 -0.002 -0.002
smac_KNN_25 114.015 119.812 108.748 97.170
smac_DTC_25 93.915 98.790 90.396 96.894
smac_RF_25 136.464 129.528 139.693 145.650
smac_SVM_25 130.487 183.162 123.231 129.188
random_KNN_25 0.182 0.182 0.182 0.182
random_DTC_25 0.130 0.131 0.130 0.130
random_RF_25 41.491 41.507 41.518 41.472
random_SVM_25 1.214 1.223 1.224 1.224
de_KNN_25 0.226 0.226 0.226 0.226
de_DTC_25 0.160 0.161 0.160 0.160
de_RF_25 51.254 51.270 51.281 51.235
de_SVM_25 1.304 1.313 1.314 1.315
grid_KNN_25 0.077 0.077 0.077 0.077
grid_DTC_25 0.082 0.082 0.082 0.082
grid_RF_25 12.454 12.470 12.481 12.434
grid_SVM_25 0.249 0.258 0.259 0.259
