
default_KNN_50 0.009 0.009 0.009 0.009
default_DTC_50 0.010 0.010 0.010 0.010
default_RF_50 0.525 0.531 0.498 0.501
default_SVM_50 0.012 0.012 0.012 0.012
smac_KNN_50 216.820 212.826 235.410 221.504
smac_DTC_50 190.760 193.180 220.891 206.078
smac_RF_50 231.267 236.148 224.958 214.499
smac_SVM_50 192.648 177.517 185.947 191.782
random_KNN_50 0.127 0.127 0.127 0.127
random_DTC_50 0.079 0.079 0.080 0.080
random_RF_50 33.841 33.848 33.814 33.817
random_SVM_50 0.143 0.143 0.143 0.143
de_KNN_50 0.145 0.146 0.146 0.145
de_DTC_50 0.089 0.089 0.089 0.089
de_RF_50 63.828 63.835 63.801 63.804
de_SVM_50 0.152 0.152 0.152 0.152
grid_KNN_50 0.051 0.052 0.052 0.051
grid_DTC_50 0.075 0.074 0.075 0.075
grid_RF_50 21.391 21.397 21.364 21.367
grid_SVM_50 0.142 0.142 0.142 0.142
