
default_KNN_100 0.011 0.011 0.010 0.011
default_DTC_100 0.012 0.013 0.012 0.013
default_RF_100 0.475 0.340 0.360 0.368
default_SVM_100 0.004 0.004 0.004 0.003
smac_KNN_100 446.969 509.314 479.339 459.077
smac_DTC_100 306.432 312.984 299.752 296.209
smac_RF_100 403.511 379.047 395.049 390.166
random_KNN_100 0.198 0.198 0.197 0.198
random_DTC_100 0.143 0.144 0.143 0.144
random_RF_100 37.876 37.742 37.761 37.770
random_SVM_100 0.437 0.438 0.438 0.437
de_KNN_100 0.810 0.810 0.809 0.810
de_DTC_100 1.171 1.171 1.171 1.172
de_RF_100 253.059 252.924 252.943 252.952
de_SVM_100 1.850 1.850 1.850 1.850
grid_KNN_100 0.072 0.072 0.071 0.072
grid_DTC_100 0.260 0.260 0.260 0.260
grid_RF_100 71.221 71.086 71.106 71.114
grid_SVM_100 0.597 0.597 0.597 0.597
