
default_KNN_50 0.004 0.004 0.004 0.004
default_DTC_50 0.010 0.010 0.009 0.009
default_RF_50 0.504 0.478 0.547 0.496
default_SVM_50 0.005 0.004 0.006 0.005
smac_KNN_50 218.451 209.453 211.154 220.301
smac_DTC_50 163.974 214.651 155.840 205.769
smac_RF_50 240.616 241.689 240.547 209.745
random_KNN_50 0.148 0.148 0.147 0.148
random_DTC_50 0.106 0.106 0.105 0.105
random_RF_50 32.983 32.958 33.026 32.975
random_SVM_50 0.205 0.204 0.206 0.205
de_KNN_50 0.186 0.186 0.185 0.186
de_DTC_50 0.114 0.114 0.113 0.113
de_RF_50 61.647 61.622 61.690 61.640
de_SVM_50 0.254 0.252 0.254 0.254
grid_RF_50 23.321 23.296 23.364 23.313
