
default_KNN_25 0.240 0.260 0.230 0.247
default_DTC_25 0.263 0.280 0.273 0.260
default_RF_25 0.333 0.333 0.347 0.327
default_SVM_25 0.240 0.240 0.253 0.257
smac_KNN_25 0.621 0.634 0.600 0.621
smac_DTC_25 0.676 0.697 0.697 0.717
smac_RF_25 0.724 0.710 0.717 0.655
smac_SVM_25 0.531 0.690 0.690 0.655
random_KNN_25 0.300 0.283 0.290 0.290
random_DTC_25 0.447 0.353 0.373 0.407
random_RF_25 0.487 0.443 0.433 0.413
random_SVM_25 0.260 0.223 0.260 0.260
de_KNN_25 0.283 0.267 0.287 0.303
de_DTC_25 0.320 0.250 0.290 0.380
de_RF_25 0.463 0.413 0.443 0.407
de_SVM_25 0.243 0.227 0.220 0.230
grid_KNN_25 0.283 0.257 0.287 0.290
grid_DTC_25 0.263 0.280 0.257 0.257
grid_RF_25 0.327 0.333 0.323 0.327
grid_SVM_25 0.243 0.277 0.243 0.277
