
default_KNN_50 0.323 0.293 0.310 0.323
default_DTC_50 0.457 0.410 0.407 0.397
default_RF_50 0.417 0.410 0.410 0.390
default_SVM_50 0.020 0.027 0.027 0.020
smac_KNN_50 0.326 0.314 0.326 0.302
smac_DTC_50 0.337 0.326 0.326 0.349
smac_RF_50 0.372 0.326 0.407 0.337
smac_SVM_50 0.337 0.326 0.407 0.395
random_KNN_50 0.560 0.513 0.573 0.547
random_DTC_50 0.540 0.580 0.623 0.643
random_RF_50 0.670 0.680 0.677 0.703
random_SVM_50 0.000 0.110 0.150 0.110
de_KNN_50 0.540 0.563 0.517 0.570
de_DTC_50 0.543 0.563 0.553 0.620
de_RF_50 0.680 0.693 0.683 0.677
de_SVM_50 0.110 0.110 0.133 0.220
grid_RF_50 0.287 0.303 0.297 0.297
