
default_KNN_100 0.143 0.207 0.067 0.110
default_DTC_100 0.130 0.143 0.233 0.287
default_RF_100 0.500 0.233 0.250 0.100
default_SVM_100 0.000 0.000 0.000 0.000
smac_KNN_100 0.025 0.150 0.150 0.000
smac_DTC_100 0.650 0.625 0.350 0.400
smac_RF_100 0.650 0.600 0.625 0.650
random_KNN_100 0.067 0.060 0.060 0.157
random_DTC_100 0.087 0.210 0.133 0.233
random_RF_100 0.000 0.000 0.000 0.000
random_SVM_100 0.000 0.000 0.000 0.000
de_KNN_100 0.000 0.107 0.117 0.107
de_DTC_100 0.370 0.227 0.210 0.140
de_RF_100 0.000 0.000 0.000 0.000
de_SVM_100 0.000 0.000 0.000 0.000
grid_KNN_100 0.167 0.000 0.000 0.333
grid_DTC_100 0.500 0.500 0.500 0.500
grid_RF_100 0.000 0.000 0.000 0.000
grid_SVM_100 0.000 0.000 0.000 0.000
