
default_KNN_50 0.022 0.021 0.022 0.021
default_DTC_50 0.019 0.019 0.018 0.019
default_RF_50 0.548 0.523 0.543 0.557
default_SVM_50 0.010 0.009 0.008 0.009
smac_KNN_50 230.384 214.538 229.469 216.233
smac_DTC_50 157.584 144.362 159.583 161.250
smac_RF_50 243.826 247.190 236.849 263.309
smac_SVM_50 190.528 197.930 170.020 193.401
random_KNN_50 0.082 0.081 0.082 0.081
random_DTC_50 0.049 0.049 0.048 0.049
random_RF_50 25.971 25.946 25.965 25.979
random_SVM_50 0.115 0.114 0.113 0.114
de_KNN_50 0.175 0.175 0.175 0.175
de_DTC_50 0.114 0.114 0.113 0.114
de_RF_50 63.435 63.410 63.430 63.444
de_SVM_50 0.270 0.269 0.269 0.269
grid_RF_50 22.974 22.949 22.969 22.983
