
default_KNN_100 0.008 0.008 0.008 0.008
default_DTC_100 0.010 0.010 0.010 0.010
default_RF_100 0.425 0.438 0.414 0.505
default_SVM_100 0.005 0.005 0.006 0.005
smac_KNN_100 395.351 492.245 447.793 413.297
smac_DTC_100 383.377 370.196 367.663 391.937
smac_RF_100 463.137 461.098 456.104 449.847
random_KNN_100 0.168 0.168 0.168 0.168
random_DTC_100 0.094 0.094 0.094 0.094
random_RF_100 34.445 34.458 34.435 34.525
random_SVM_100 0.231 0.231 0.232 0.231
de_KNN_100 0.381 0.381 0.381 0.381
de_DTC_100 0.233 0.233 0.233 0.233
de_RF_100 127.774 127.787 127.764 127.854
de_SVM_100 0.498 0.498 0.499 0.498
grid_KNN_100 0.072 0.072 0.072 0.072
grid_DTC_100 0.184 0.184 0.184 0.184
grid_RF_100 39.878 39.891 39.867 39.958
grid_SVM_100 0.491 0.491 0.492 0.491
