
default_KNN_50 0.777 0.753 0.797 0.767
default_DTC_50 0.613 0.673 0.640 0.627
default_RF_50 0.753 0.790 0.763 0.747
default_SVM_50 0.277 0.277 0.277 0.443
smac_KNN_50 0.667 0.633 0.623 0.633
smac_DTC_50 0.610 0.600 0.638 0.610
smac_RF_50 0.490 0.528 0.520 0.667
smac_SVM_50 0.423 0.677 0.621 0.509
random_KNN_50 0.567 0.580 0.577 0.587
random_DTC_50 0.607 0.423 0.633 0.630
random_RF_50 0.663 0.660 0.687 0.623
random_SVM_50 0.050 0.050 0.047 0.033
de_KNN_50 0.577 0.587 0.543 0.600
de_DTC_50 0.617 0.550 0.610 0.607
de_RF_50 0.637 0.663 0.693 0.663
de_SVM_50 0.047 0.033 0.017 0.083
grid_KNN_50 0.373 0.330 0.327 0.353
grid_DTC_50 0.387 0.413 0.360 0.387
grid_RF_50 0.410 0.357 0.400 0.413
grid_SVM_50 0.100 0.120 0.120 0.100
