
default_KNN_100 0.008 0.008 0.008 0.008
default_DTC_100 0.012 0.012 0.012 0.012
default_RF_100 0.375 0.344 0.338 0.368
default_SVM_100 0.003 0.003 0.004 0.004
smac_KNN_100 426.781 410.652 470.482 439.486
smac_DTC_100 313.362 311.541 322.448 319.034
smac_RF_100 449.038 449.659 440.253 439.787
smac_SVM_100 367.513 353.928 359.718 371.378
random_KNN_100 0.125 0.125 0.125 0.125
random_DTC_100 0.068 0.068 0.068 0.068
random_RF_100 32.244 32.213 32.207 32.237
random_SVM_100 0.170 0.170 0.171 0.170
de_KNN_100 0.479 0.479 0.479 0.479
de_DTC_100 0.362 0.362 0.363 0.362
de_RF_100 124.242 124.210 124.205 124.234
de_SVM_100 0.542 0.542 0.543 0.542
grid_KNN_100 0.053 0.053 0.053 0.053
grid_DTC_100 0.183 0.183 0.183 0.183
grid_RF_100 37.938 37.907 37.901 37.931
grid_SVM_100 0.380 0.380 0.381 0.380
