
default_KNN_50 0.013 0.013 0.014 0.013
default_DTC_50 0.013 0.014 0.013 0.014
default_RF_50 0.426 0.372 0.367 0.281
default_SVM_50 0.003 0.006 0.007 0.004
smac_KNN_50 232.311 227.049 207.101 206.295
smac_DTC_50 216.153 204.124 215.784 215.063
smac_RF_50 274.220 275.628 276.035 267.704
smac_SVM_50 317.488 297.048 351.195 245.581
random_KNN_50 0.213 0.213 0.213 0.213
random_DTC_50 0.155 0.155 0.155 0.155
random_RF_50 37.106 37.053 37.048 36.961
random_SVM_50 0.447 0.450 0.451 0.448
de_KNN_50 0.411 0.411 0.411 0.411
de_DTC_50 0.328 0.329 0.328 0.329
de_RF_50 92.581 92.528 92.523 92.436
de_SVM_50 0.702 0.705 0.706 0.703
grid_RF_50 22.783 22.730 22.725 22.638
