
default_KNN_50 0.090 0.110 0.093 0.080
default_DTC_50 0.093 0.083 0.103 0.080
default_RF_50 0.107 0.107 0.093 0.103
default_SVM_50 0.080 0.077 0.083 0.080
smac_KNN_50 0.184 0.198 0.200 0.203
smac_DTC_50 0.197 0.179 0.176 0.171
smac_RF_50 0.188 0.214 0.207 0.219
random_KNN_50 0.187 0.173 0.153 0.177
random_DTC_50 0.167 0.153 0.170 0.187
random_RF_50 0.187 0.183 0.183 0.187
random_SVM_50 0.127 0.133 0.140 0.140
de_KNN_50 0.157 0.177 0.190 0.173
de_DTC_50 0.183 0.163 0.187 0.163
de_RF_50 0.180 0.187 0.193 0.187
de_SVM_50 0.130 0.137 0.140 0.133
