
default_KNN_25 0.007 0.007 0.007 0.007
default_DTC_25 0.005 0.009 0.007 0.009
default_RF_25 0.382 0.388 0.462 0.436
default_SVM_25 -0.003 -0.005 -0.003 -0.003
smac_KNN_25 112.267 110.451 117.117 105.854
smac_DTC_25 92.902 81.195 84.227 89.231
smac_RF_25 152.477 142.815 145.989 143.258
smac_SVM_25 91.661 83.642 86.866 91.554
random_KNN_25 0.205 0.205 0.205 0.205
random_DTC_25 0.116 0.119 0.118 0.119
random_RF_25 42.192 42.198 42.272 42.246
random_SVM_25 0.788 0.786 0.788 0.788
de_KNN_25 0.615 0.615 0.616 0.615
de_DTC_25 0.289 0.293 0.291 0.293
de_RF_25 52.454 52.461 52.534 52.509
de_SVM_25 0.508 0.506 0.508 0.508
