
default_KNN_100 0.007 0.007 0.007 0.007
default_DTC_100 0.012 0.012 0.013 0.012
default_RF_100 0.400 0.391 0.341 0.300
default_SVM_100 -0.002 0.003 0.003 0.004
smac_KNN_100 420.069 396.218 426.274 459.954
smac_DTC_100 341.043 317.799 325.804 316.095
smac_RF_100 459.674 452.101 456.150 459.025
random_KNN_100 0.241 0.241 0.241 0.241
random_DTC_100 0.190 0.191 0.191 0.191
random_RF_100 36.734 36.726 36.676 36.635
random_SVM_100 0.365 0.370 0.370 0.371
de_KNN_100 0.730 0.730 0.730 0.730
de_DTC_100 0.496 0.496 0.496 0.496
de_RF_100 161.656 161.648 161.597 161.557
de_SVM_100 1.190 1.195 1.195 1.196
grid_KNN_100 0.075 0.075 0.075 0.075
grid_DTC_100 0.294 0.294 0.294 0.294
grid_RF_100 72.375 72.367 72.317 72.276
grid_SVM_100 0.688 0.693 0.693 0.694
