
default_KNN_50 0.012 0.012 0.012 0.012
default_DTC_50 0.015 0.015 0.015 0.015
default_RF_50 0.957 0.840 0.929 0.903
default_SVM_50 0.009 0.010 0.010 0.009
smac_KNN_50 220.193 228.887 228.940 221.071
smac_DTC_50 188.287 182.485 183.939 191.572
smac_RF_50 267.348 260.666 275.616 286.181
smac_SVM_50 186.165 173.547 173.518 174.427
random_KNN_50 0.159 0.159 0.159 0.159
random_DTC_50 0.104 0.104 0.105 0.104
random_RF_50 41.229 41.112 41.200 41.174
random_SVM_50 0.207 0.207 0.207 0.207
de_KNN_50 0.178 0.178 0.177 0.178
de_DTC_50 0.126 0.126 0.127 0.126
de_RF_50 61.554 61.437 61.525 61.499
de_SVM_50 0.237 0.238 0.238 0.237
