
default_KNN_25 0.487 0.503 0.483 0.500
default_DTC_25 0.490 0.457 0.470 0.457
default_RF_25 0.557 0.530 0.533 0.517
default_SVM_25 0.633 0.610 0.450 0.423
smac_KNN_25 0.500 0.543 0.543 0.543
smac_DTC_25 0.598 0.583 0.590 0.571
smac_RF_25 0.606 0.601 0.579 0.599
smac_SVM_25 0.533 0.530 0.511 0.387
random_KNN_25 0.550 0.537 0.543 0.540
random_DTC_25 0.500 0.583 0.543 0.540
random_RF_25 0.590 0.590 0.587 0.597
random_SVM_25 0.010 0.017 0.040 0.050
de_KNN_25 0.553 0.577 0.550 0.537
de_DTC_25 0.463 0.517 0.557 0.553
de_RF_25 0.603 0.603 0.610 0.583
de_SVM_25 0.010 0.027 0.043 0.027
grid_KNN_25 0.527 0.537 0.560 0.560
grid_DTC_25 0.557 0.550 0.570 0.523
grid_RF_25 0.593 0.567 0.570 0.580
grid_SVM_25 0.030 0.030 0.030 0.030
