
default_KNN_50 0.010 0.010 0.010 0.010
default_DTC_50 0.016 0.016 0.016 0.017
default_RF_50 0.414 0.448 0.505 0.496
default_SVM_50 0.004 0.005 0.004 0.005
smac_KNN_50 202.413 213.827 215.550 212.687
smac_DTC_50 198.261 167.929 154.530 169.270
smac_RF_50 253.795 239.505 246.871 265.658
smac_SVM_50 182.825 170.965 180.127 164.729
random_KNN_50 0.145 0.146 0.145 0.145
random_DTC_50 0.106 0.106 0.106 0.107
random_RF_50 31.964 31.997 32.055 32.046
random_SVM_50 0.268 0.269 0.268 0.268
de_KNN_50 0.421 0.421 0.421 0.420
de_DTC_50 0.305 0.305 0.305 0.305
de_RF_50 101.779 101.813 101.870 101.861
de_SVM_50 0.841 0.843 0.842 0.842
grid_KNN_50 0.070 0.070 0.070 0.070
grid_DTC_50 0.130 0.129 0.130 0.130
grid_RF_50 21.955 21.989 22.047 22.037
grid_SVM_50 0.347 0.348 0.347 0.347
