
\textcolor{huyblack}{default_KNN_50} 0.140 0.147 0.143 0.140
\textcolor{huyblack}{default_DTC_50} 0.320 0.353 0.323 0.347
\textcolor{huyblack}{default_RF_50} 0.283 0.273 0.260 0.277
\textcolor{huyblack}{default_SVM_50} 0.063 0.070 0.067 0.070
\textcolor{huygray}{smac_KNN_50} 0.265 0.307 0.253 0.255
\textcolor{huygray}{smac_DTC_50} 0.248 0.240 0.232 0.218
\textcolor{huygray}{smac_RF_50} 0.167 0.167 0.256 0.051
\textcolor{huygray}{smac_SVM_50} 0.065 0.020 0.011 0.337
\textcolor{huygreen}{random_KNN_50} 0.297 0.287 0.273 0.273
\textcolor{huygreen}{random_DTC_50} 0.250 0.277 0.247 0.213
\textcolor{huygreen}{random_RF_50} 0.293 0.283 0.290 0.253
\textcolor{huygreen}{random_SVM_50} 0.163 0.153 0.157 0.160
\textcolor{huypink}{de_KNN_50} 0.280 0.247 0.263 0.273
\textcolor{huypink}{de_DTC_50} 0.327 0.250 0.257 0.290
\textcolor{huypink}{de_RF_50} 0.293 0.287 0.270 0.287
\textcolor{huypink}{de_SVM_50} 0.160 0.170 0.170 0.157
\textcolor{huyblue}{grid_KNN_50} 0.260 0.287 0.250 0.263
\textcolor{huyblue}{grid_DTC_50} 0.243 0.270 0.277 0.287
\textcolor{huyblue}{grid_RF_50} 0.203 0.203 0.220 0.203
\textcolor{huyblue}{grid_SVM_50} 0.170 0.147 0.170 0.170
