
\textcolor{huyblack}{default_KNN_50} 0.093 0.120 0.107 0.090
\textcolor{huyblack}{default_DTC_50} 0.083 0.077 0.063 0.067
\textcolor{huyblack}{default_RF_50} 0.140 0.133 0.097 0.100
\textcolor{huyblack}{default_SVM_50} 0.000 0.000 0.000 0.000
\textcolor{huygray}{smac_KNN_50} 0.256 0.323 0.233 0.256
\textcolor{huygray}{smac_DTC_50} 0.179 0.204 0.203 0.196
\textcolor{huygray}{smac_RF_50} 0.276 0.286 0.286 0.276
\textcolor{huygray}{smac_SVM_50} 0.091 0.095 0.080 0.091
\textcolor{huygreen}{random_KNN_50} 0.110 0.117 0.140 0.140
\textcolor{huygreen}{random_DTC_50} 0.123 0.137 0.093 0.153
\textcolor{huygreen}{random_RF_50} 0.227 0.230 0.230 0.237
\textcolor{huygreen}{random_SVM_50} 0.000 0.000 0.000 0.000
\textcolor{huypink}{de_KNN_50} 0.143 0.127 0.143 0.137
\textcolor{huypink}{de_DTC_50} 0.173 0.123 0.147 0.143
\textcolor{huypink}{de_RF_50} 0.250 0.257 0.227 0.227
\textcolor{huypink}{de_SVM_50} 0.000 0.000 0.000 0.000
\textcolor{huyblue}{grid_KNN_50} 0.163 0.130 0.153 0.190
\textcolor{huyblue}{grid_DTC_50} 0.137 0.177 0.160 0.163
\textcolor{huyblue}{grid_RF_50} 0.247 0.257 0.240 0.250
\textcolor{huyblue}{grid_SVM_50} 0.000 0.000 0.000 0.000
