
\textcolor{huyblack}{default_KNN_25} 0.580 0.577 0.587 0.563
\textcolor{huyblack}{default_DTC_25} 0.543 0.577 0.610 0.593
\textcolor{huyblack}{default_RF_25} 0.583 0.573 0.560 0.543
\textcolor{huyblack}{default_SVM_25} 0.320 0.507 0.177 0.330
\textcolor{huygray}{smac_KNN_25} 0.604 0.542 0.524 0.552
\textcolor{huygray}{smac_DTC_25} 0.625 0.620 0.626 0.592
\textcolor{huygray}{smac_RF_25} 0.593 0.585 0.605 0.574
\textcolor{huygray}{smac_SVM_25} 0.603 0.352 0.307 0.541
\textcolor{huygreen}{random_KNN_25} 0.590 0.620 0.587 0.610
\textcolor{huygreen}{random_DTC_25} 0.603 0.570 0.627 0.593
\textcolor{huygreen}{random_RF_25} 0.580 0.597 0.593 0.587
\textcolor{huygreen}{random_SVM_25} 0.040 0.060 0.037 0.097
\textcolor{huypink}{de_KNN_25} 0.570 0.587 0.547 0.620
\textcolor{huypink}{de_DTC_25} 0.567 0.600 0.610 0.613
\textcolor{huypink}{de_RF_25} 0.617 0.597 0.610 0.573
\textcolor{huypink}{de_SVM_25} 0.037 0.000 0.113 0.140
\textcolor{huyblue}{grid_KNN_25} 0.580 0.623 0.587 0.610
\textcolor{huyblue}{grid_DTC_25} 0.547 0.537 0.610 0.570
\textcolor{huyblue}{grid_RF_25} 0.583 0.587 0.587 0.583
\textcolor{huyblue}{grid_SVM_25} 0.110 0.110 0.110 0.110
