
\textcolor{huyblack}{default_KNN_50} 0.510 0.500 0.507 0.497
\textcolor{huyblack}{default_DTC_50} 0.463 0.457 0.440 0.437
\textcolor{huyblack}{default_RF_50} 0.487 0.520 0.537 0.500
\textcolor{huyblack}{default_SVM_50} 0.003 0.003 0.003 0.007
\textcolor{huygray}{smac_KNN_50} 0.386 0.386 0.386 0.386
\textcolor{huygray}{smac_DTC_50} 0.490 0.482 0.483 0.521
\textcolor{huygray}{smac_RF_50} 0.554 0.545 0.561 0.568
\textcolor{huygray}{smac_SVM_50} 0.388 0.516 0.300 0.171
\textcolor{huygreen}{random_KNN_50} 0.500 0.470 0.510 0.500
\textcolor{huygreen}{random_DTC_50} 0.493 0.510 0.523 0.540
\textcolor{huygreen}{random_RF_50} 0.573 0.570 0.563 0.553
\textcolor{huygreen}{random_SVM_50} 0.013 0.007 0.013 0.007
\textcolor{huypink}{de_KNN_50} 0.507 0.473 0.507 0.513
\textcolor{huypink}{de_DTC_50} 0.453 0.533 0.543 0.533
\textcolor{huypink}{de_RF_50} 0.553 0.567 0.563 0.523
\textcolor{huypink}{de_SVM_50} 0.007 0.013 0.007 0.013
\textcolor{huyblue}{grid_KNN_50} 0.513 0.507 0.503 0.507
\textcolor{huyblue}{grid_DTC_50} 0.460 0.460 0.507 0.517
\textcolor{huyblue}{grid_RF_50} 0.583 0.587 0.570 0.577
\textcolor{huyblue}{grid_SVM_50} 0.000 0.000 0.000 0.000
