
\textcolor{huyblack}{default_KNN_50} 0.763 0.753 0.770 0.747
\textcolor{huyblack}{default_DTC_50} 0.753 0.730 0.743 0.747
\textcolor{huyblack}{default_RF_50} 0.777 0.777 0.763 0.763
\textcolor{huyblack}{default_SVM_50} 0.797 0.803 0.800 0.803
\textcolor{huygray}{smac_KNN_50} 0.915 0.908 0.908 0.908
\textcolor{huygray}{smac_DTC_50} 0.915 0.944 0.930 0.930
\textcolor{huygray}{smac_RF_50} 0.958 0.958 0.958 0.958
\textcolor{huygray}{smac_SVM_50} 0.937 0.937 0.944 0.944
\textcolor{huygreen}{random_KNN_50} 0.650 0.637 0.627 0.650
\textcolor{huygreen}{random_DTC_50} 0.660 0.657 0.663 0.667
\textcolor{huygreen}{random_RF_50} 0.667 0.667 0.663 0.660
\textcolor{huygreen}{random_SVM_50} 0.677 0.670 0.667 0.670
\textcolor{huypink}{de_KNN_50} 0.630 0.640 0.627 0.640
\textcolor{huypink}{de_DTC_50} 0.663 0.660 0.663 0.663
\textcolor{huypink}{de_RF_50} 0.660 0.663 0.667 0.667
\textcolor{huypink}{de_SVM_50} 0.670 0.667 0.670 0.670
\textcolor{huyblue}{grid_KNN_50} 0.633 0.640 0.650 0.647
\textcolor{huyblue}{grid_DTC_50} 0.670 0.663 0.650 0.660
\textcolor{huyblue}{grid_RF_50} 0.667 0.670 0.670 0.670
\textcolor{huyblue}{grid_SVM_50} 0.670 0.670 0.670 0.670
