
\textcolor{huyblack}{default_KNN_50} 0.000 0.000 0.010 0.010
\textcolor{huyblack}{default_DTC_50} 0.147 0.123 0.117 0.113
\textcolor{huyblack}{default_RF_50} 0.030 0.030 0.020 0.040
\textcolor{huyblack}{default_SVM_50} 0.000 0.000 0.000 0.000
\textcolor{huygray}{smac_KNN_50} 0.032 0.014 0.046 0.014
\textcolor{huygray}{smac_DTC_50} 0.120 0.231 0.134 0.148
\textcolor{huygray}{smac_RF_50} 0.116 0.125 0.116 0.134
\textcolor{huygray}{smac_SVM_50} 0.269 0.014 0.116 0.060
\textcolor{huygreen}{random_KNN_50} 0.647 0.413 0.657 0.157
\textcolor{huygreen}{random_DTC_50} 0.237 0.807 0.187 0.000
\textcolor{huygreen}{random_RF_50} 0.000 0.000 0.000 0.000
\textcolor{huygreen}{random_SVM_50} 0.023 0.040 0.023 0.030
\textcolor{huypink}{de_KNN_50} 0.480 0.523 0.547 0.603
\textcolor{huypink}{de_DTC_50} 0.657 0.387 0.603 0.353
\textcolor{huypink}{de_RF_50} 0.267 0.223 0.133 0.200
\textcolor{huypink}{de_SVM_50} 0.017 0.047 0.040 0.000
\textcolor{huyblue}{grid_KNN_50} 1.000 0.647 0.647 0.647
\textcolor{huyblue}{grid_DTC_50} 0.000 0.000 0.000 0.000
\textcolor{huyblue}{grid_RF_50} 0.000 0.000 0.000 0.000
\textcolor{huyblue}{grid_SVM_50} 0.050 0.050 0.050 0.050
