
\textcolor{huyblack}{default_KNN_50} 0.011 0.011 0.011 0.010
\textcolor{huyblack}{default_DTC_50} 0.010 0.010 0.010 0.010
\textcolor{huyblack}{default_RF_50} 0.636 0.569 0.444 0.420
\textcolor{huyblack}{default_SVM_50} 0.010 0.010 0.010 0.010
\textcolor{huygray}{smac_KNN_50} 227.494 241.262 213.254 207.448
\textcolor{huygray}{smac_DTC_50} 214.050 177.279 216.369 220.770
\textcolor{huygray}{smac_RF_50} 232.873 236.538 226.798 226.306
\textcolor{huygray}{smac_SVM_50} 192.033 183.649 178.538 189.300
\textcolor{huygreen}{random_KNN_50} 0.125 0.124 0.125 0.124
\textcolor{huygreen}{random_DTC_50} 0.081 0.082 0.081 0.081
\textcolor{huygreen}{random_RF_50} 35.362 35.339 35.298 35.290
\textcolor{huygreen}{random_SVM_50} 0.116 0.116 0.116 0.116
\textcolor{huypink}{de_KNN_50} 0.139 0.138 0.139 0.138
\textcolor{huypink}{de_DTC_50} 0.088 0.088 0.088 0.088
\textcolor{huypink}{de_RF_50} 65.969 65.946 65.904 65.897
\textcolor{huypink}{de_SVM_50} 0.138 0.138 0.138 0.138
\textcolor{huyblue}{grid_KNN_50} 0.053 0.053 0.053 0.053
\textcolor{huyblue}{grid_DTC_50} 0.077 0.077 0.077 0.076
\textcolor{huyblue}{grid_RF_50} 22.916 22.893 22.852 22.844
\textcolor{huyblue}{grid_SVM_50} 0.117 0.116 0.117 0.117
