
default_KNN_25 0.000 0.000 0.010 0.010
default_DTC_25 0.147 0.123 0.117 0.113
default_RF_25 0.030 0.030 0.020 0.040
default_SVM_25 0.000 0.000 0.000 0.000
smac_KNN_25 0.077 0.036 0.053 0.053
smac_DTC_25 0.213 0.130 0.070 0.236
smac_RF_25 0.086 0.054 0.078 0.027
smac_SVM_25 0.027 0.027 0.276 0.079
random_KNN_25 0.010 0.053 0.057 0.023
random_DTC_25 0.043 0.017 0.013 0.000
random_RF_25 0.000 0.000 0.000 0.013
random_SVM_25 0.007 0.003 0.007 0.000
de_KNN_25 0.023 0.017 0.043 0.037
de_DTC_25 0.020 0.013 0.000 0.000
de_RF_25 0.000 0.020 0.000 0.000
de_SVM_25 0.007 0.007 0.000 0.003
grid_KNN_25 0.020 0.033 0.033 0.010
grid_DTC_25 0.000 0.000 0.000 0.000
grid_RF_25 0.000 0.000 0.000 0.000
grid_SVM_25 0.000 0.000 0.000 0.000
