
default_KNN_50 0.313 0.290 0.300 0.293
default_DTC_50 0.373 0.360 0.340 0.367
default_RF_50 0.403 0.390 0.393 0.377
default_SVM_50 0.320 0.307 0.303 0.303
smac_KNN_50 0.761 0.746 0.732 0.746
smac_DTC_50 0.803 0.746 0.803 0.761
smac_RF_50 0.803 0.789 0.803 0.803
smac_SVM_50 0.775 0.746 0.704 0.775
random_KNN_50 0.213 0.207 0.200 0.193
random_DTC_50 0.230 0.280 0.260 0.273
random_RF_50 0.240 0.260 0.257 0.243
random_SVM_50 0.503 0.763 0.263 0.180
de_KNN_50 0.213 0.207 0.207 0.200
de_DTC_50 0.253 0.263 0.253 0.237
de_RF_50 0.247 0.250 0.253 0.253
de_SVM_50 0.290 0.143 0.713 0.227
grid_KNN_50 0.203 0.200 0.200 0.213
grid_DTC_50 0.280 0.280 0.253 0.300
grid_RF_50 0.250 0.250 0.247 0.250
grid_SVM_50 0.500 1.000 0.750 0.750
