
default_KNN_100 0.000 0.000 0.010 0.010
default_DTC_100 0.147 0.123 0.117 0.113
default_RF_100 0.030 0.030 0.020 0.040
default_SVM_100 0.000 0.000 0.000 0.000
smac_KNN_100 0.046 0.014 0.014 0.014
smac_DTC_100 0.134 0.190 0.181 0.139
smac_RF_100 0.144 0.111 0.162 0.130
random_KNN_100 0.647 0.413 0.657 0.157
random_DTC_100 0.237 0.807 0.187 0.000
random_RF_100 0.000 0.000 0.000 0.000
random_SVM_100 0.023 0.040 0.023 0.030
de_KNN_100 0.777 0.637 0.347 0.503
de_DTC_100 0.200 0.420 0.000 0.187
de_RF_100 0.000 0.110 0.223 0.000
de_SVM_100 0.053 0.000 0.067 0.023
grid_KNN_100 0.857 0.857 0.823 0.647
grid_DTC_100 0.500 0.500 0.500 0.500
grid_RF_100 0.000 0.000 0.000 0.000
grid_SVM_100 0.130 0.130 0.130 0.130
