
default_KNN_25 0.368 0.368 0.368 0.368
default_DTC_25 0.472 0.472 0.472 0.472
default_RF_25 81.286 81.286 81.286 81.286
default_SVM_25 0.606 0.606 0.606 0.606
smac_KNN_25 104.546 115.607 100.656 99.057
smac_DTC_25 102.714 89.481 95.562 98.557
smac_RF_25 118.440 114.684 113.648 112.344
smac_SVM_25 92.460 94.739 87.594 92.643
random_KNN_25 0.073 0.073 0.073 0.073
random_DTC_25 0.050 0.050 0.050 0.050
random_RF_25 29.772 29.772 29.772 29.772
random_SVM_25 0.081 0.081 0.081 0.081
de_KNN_25 0.084 0.084 0.084 0.084
de_DTC_25 0.057 0.057 0.057 0.057
de_RF_25 34.689 34.689 34.689 34.689
de_SVM_25 0.092 0.092 0.092 0.092
grid_KNN_25 0.058 0.058 0.058 0.058
grid_DTC_25 0.045 0.045 0.045 0.045
grid_RF_25 12.806 12.806 12.806 12.806
grid_SVM_25 0.084 0.084 0.084 0.084
