
default_KNN_50 0.510 0.500 0.507 0.497
default_DTC_50 0.463 0.457 0.440 0.437
default_RF_50 0.487 0.520 0.537 0.500
default_SVM_50 0.003 0.003 0.003 0.007
smac_KNN_50 0.476 0.476 0.494 0.500
smac_DTC_50 0.675 0.614 0.675 0.620
smac_RF_50 0.542 0.542 0.627 0.627
smac_SVM_50 0.578 0.620 0.602 0.614
random_KNN_50 0.533 0.527 0.530 0.533
random_DTC_50 0.607 0.507 0.483 0.520
random_RF_50 0.610 0.603 0.580 0.580
random_SVM_50 0.050 0.043 0.010 0.107
de_KNN_50 0.543 0.550 0.573 0.563
de_DTC_50 0.543 0.490 0.477 0.520
de_RF_50 0.590 0.603 0.593 0.570
de_SVM_50 0.047 0.013 0.037 0.000
grid_KNN_50 0.523 0.547 0.573 0.553
grid_DTC_50 0.513 0.517 0.540 0.533
grid_RF_50 0.597 0.603 0.593 0.590
grid_SVM_50 0.000 0.000 0.000 0.000
