
default_KNN_25 0.510 0.500 0.507 0.497
default_DTC_25 0.463 0.457 0.440 0.437
default_RF_25 0.487 0.520 0.537 0.500
default_SVM_25 0.003 0.003 0.003 0.007
smac_KNN_25 0.386 0.386 0.386 0.386
smac_DTC_25 0.481 0.476 0.510 0.544
smac_RF_25 0.570 0.556 0.553 0.553
smac_SVM_25 0.500 0.427 0.291 0.460
random_KNN_25 0.500 0.470 0.510 0.500
random_DTC_25 0.493 0.510 0.523 0.540
random_RF_25 0.573 0.570 0.563 0.553
random_SVM_25 0.013 0.007 0.013 0.007
de_KNN_25 0.510 0.477 0.507 0.467
de_DTC_25 0.467 0.523 0.530 0.523
de_RF_25 0.563 0.583 0.560 0.537
de_SVM_25 0.000 0.007 0.000 0.013
grid_KNN_25 0.513 0.507 0.503 0.507
grid_DTC_25 0.500 0.497 0.467 0.473
grid_RF_25 0.570 0.597 0.577 0.593
grid_SVM_25 0.000 0.000 0.000 0.000
