
default_KNN_50 1.396 1.396 1.396 1.396
default_DTC_50 1.729 1.729 1.729 1.729
default_RF_50 160.292 160.292 160.292 160.292
default_SVM_50 3.053 3.053 3.053 3.053
smac_KNN_50 226.565 243.185 237.361 224.799
smac_DTC_50 183.926 190.639 177.908 186.276
smac_RF_50 298.181 291.677 287.648 297.433
smac_SVM_50 309.787 293.383 260.499 261.014
random_KNN_50 0.125 0.125 0.125 0.125
random_DTC_50 0.088 0.088 0.088 0.088
random_RF_50 35.057 35.057 35.057 35.057
random_SVM_50 0.245 0.245 0.245 0.245
de_KNN_50 0.203 0.203 0.203 0.203
de_DTC_50 0.144 0.144 0.144 0.144
de_RF_50 66.545 66.545 66.545 66.545
de_SVM_50 0.394 0.394 0.394 0.394
grid_KNN_50 0.073 0.073 0.073 0.073
grid_DTC_50 0.119 0.119 0.119 0.119
grid_RF_50 26.120 26.120 26.120 26.120
grid_SVM_50 0.306 0.306 0.306 0.306
