
default_KNN_100 0.777 0.753 0.797 0.767
default_DTC_100 0.613 0.673 0.640 0.627
default_RF_100 0.753 0.790 0.763 0.747
default_SVM_100 0.277 0.277 0.277 0.443
smac_KNN_100 0.610 0.610 0.561 0.610
smac_DTC_100 0.610 0.610 0.600 0.600
smac_RF_100 0.549 0.490 0.520 0.490
smac_SVM_100 0.509 0.633 0.491 0.545
random_KNN_100 0.367 0.327 0.377 0.380
random_DTC_100 0.367 0.477 0.427 0.387
random_RF_100 0.393 0.410 0.407 0.403
random_SVM_100 0.210 0.093 0.117 0.090
de_KNN_100 0.360 0.363 0.367 0.340
de_DTC_100 0.377 0.433 0.447 0.400
de_RF_100 0.423 0.420 0.403 0.433
de_SVM_100 0.083 0.073 0.123 0.093
grid_KNN_100 0.373 0.330 0.327 0.353
grid_DTC_100 0.397 0.400 0.387 0.380
grid_RF_100 0.407 0.420 0.413 0.427
grid_SVM_100 0.070 0.070 0.110 0.183
